,Mujeres de 12-49,Poblacion Total,Poblacion de 0 a 5,Personas c/religion,Personas Casadas,Personas Ocupadas,Prom. Grado Escolar,Personas C/Servicio de Salud
6702,15.456863657515123,35.0,7.459091211939503,34.0,17.0,20.0,14.0,28.0
6703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6704,15.456863657515123,9.0,7.459091211939503,9.0,4.0,4.0,7.5,9.0
6705,14.0,44.0,7.459091211939503,47.675835426737876,16.0,24.0,12.75,34.0
6706,15.456863657515123,40.0,7.459091211939503,47.675835426737876,20.0,23.0,11.26,24.0
6707,35.0,94.0,7.459091211939503,77.0,39.0,48.0,9.22,49.0
6708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6709,13.0,41.0,3.0,35.0,20.0,25.0,8.38,35.0
6710,15.456863657515123,48.0,7.459091211939503,32.0,23.0,21.0,9.03,37.0
6711,15.456863657515123,70.0,7.459091211939503,61.0,22.0,36.0,10.19,52.0
6712,15.456863657515123,46.0,7.459091211939503,47.675835426737876,18.0,19.0,9.6,35.0
6713,15.456863657515123,48.0,4.0,45.0,23.0,21.0,9.89,38.0
6714,15.456863657515123,61.0,7.459091211939503,59.0,25.0,26.0,10.24,51.0
6715,14.0,55.0,3.0,50.0,22.0,22.0,11.63,46.0
6716,15.456863657515123,60.0,7.459091211939503,60.0,25.0,24.0,11.87,47.0
6717,15.456863657515123,74.0,10.0,71.0,36.0,31.0,12.73,47.0
6718,15.456863657515123,30.0,7.459091211939503,30.0,8.0,10.0,13.44,25.0
6719,15.456863657515123,8.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6720,16.0,81.0,6.0,80.0,31.0,33.0,12.06,60.0
6721,15.456863657515123,64.0,7.459091211939503,47.675835426737876,28.0,34.0,12.65,58.0
6722,17.0,71.0,7.459091211939503,52.0,30.0,32.0,12.24,54.0
6723,15.456863657515123,5.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6724,15.456863657515123,28.0,7.459091211939503,27.0,12.0,11.0,8.86,23.0
6725,7.0,18.0,7.459091211939503,13.0,7.0,10.0,8.0,14.0
6726,15.456863657515123,20.0,7.459091211939503,15.0,8.0,5.0,7.58,15.0
6727,11.0,36.0,7.459091211939503,47.675835426737876,19.0,17.0,7.87,21.0
6728,7.0,28.0,7.459091211939503,25.0,15.0,13.0,10.82,25.0
6729,24.0,70.0,7.459091211939503,66.0,28.0,28.0,8.53,36.0
6730,15.456863657515123,79.0,9.0,74.0,35.0,34.0,13.74,64.0
6731,14.0,64.0,7.459091211939503,58.0,28.0,34.0,11.65,49.0
6732,15.456863657515123,45.0,7.459091211939503,34.0,18.0,19.0,9.55,19.0
6733,15.456863657515123,9.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6734,15.456863657515123,23.0,7.459091211939503,22.0,6.0,10.0,9.08,17.0
6735,11.0,32.0,7.459091211939503,47.675835426737876,13.0,21.0,11.04,21.0
6737,15.0,84.0,13.0,59.0,32.0,47.0,12.48,61.0
6738,15.456863657515123,93.0,9.0,93.0,29.0,43.0,11.99,67.0
6739,15.456863657515123,71.0,7.459091211939503,61.0,37.0,35.0,12.13,65.0
6740,20.0,65.0,7.459091211939503,59.0,23.0,24.0,9.95,57.0
6741,15.456863657515123,82.0,7.459091211939503,80.0,33.0,43.0,10.65,65.0
6742,15.456863657515123,86.0,10.0,72.0,28.0,40.0,11.59,60.0
6743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6744,15.456863657515123,39.0,7.459091211939503,35.0,20.0,20.0,12.46,39.0
6745,15.456863657515123,53.0,3.0,41.0,17.0,29.0,10.57,38.0
6746,15.456863657515123,70.0,11.0,58.0,30.0,30.0,11.48,63.0
6747,15.456863657515123,86.0,7.459091211939503,75.0,33.0,36.0,9.86,71.0
6748,15.456863657515123,20.0,7.459091211939503,16.0,10.0,10.0,9.31,14.0
6749,15.456863657515123,65.0,11.0,59.0,20.0,29.0,11.29,58.0
6750,9.0,44.0,7.459091211939503,43.0,25.0,19.0,11.41,31.0
6751,19.0,74.0,8.0,68.0,27.0,25.0,11.25,55.0
6752,20.0,77.0,7.0,67.0,32.0,39.0,10.46,70.0
6753,24.0,95.0,7.459091211939503,82.0,39.0,43.0,12.04,73.0
6754,15.456863657515123,52.0,7.459091211939503,51.0,20.0,22.0,11.21,41.0
6755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6756,10.0,38.0,7.459091211939503,31.0,9.0,18.0,11.76,27.0
6757,13.0,39.0,7.459091211939503,38.0,11.0,22.0,12.16,29.0
6758,15.456863657515123,2.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6759,95.0,276.0,31.0,266.0,103.0,102.0,12.03,218.0
6760,15.456863657515123,29.0,7.459091211939503,27.0,5.0,13.0,11.47,18.0
6761,17.0,68.0,7.459091211939503,58.0,27.0,31.0,10.58,59.0
6762,30.0,97.0,12.0,69.0,42.0,42.0,12.34,84.0
6763,6.0,16.0,7.459091211939503,16.0,23.416772057729503,8.0,11.85,9.0
6764,15.456863657515123,65.0,7.0,65.0,29.0,38.0,13.44,47.0
6765,3.0,13.0,7.459091211939503,47.675835426737876,4.0,5.0,10.78,10.0
6766,15.456863657515123,23.0,7.459091211939503,19.0,10.0,7.0,11.12,23.0
6767,15.0,40.0,7.459091211939503,31.0,14.0,22.0,11.71,33.0
6768,15.456863657515123,44.0,7.459091211939503,39.0,18.0,27.0,12.53,38.0
6769,7.0,28.0,7.459091211939503,47.675835426737876,10.0,17.0,14.39,25.0
6770,15.456863657515123,60.0,7.459091211939503,47.675835426737876,14.0,20.0,12.43,59.0
6771,15.456863657515123,46.0,7.459091211939503,46.0,19.0,26.0,12.89,40.0
6772,15.456863657515123,69.0,7.459091211939503,69.0,29.0,31.0,11.8,46.0
6773,15.456863657515123,6.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6774,15.456863657515123,1.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6775,4.0,16.0,7.459091211939503,47.675835426737876,7.0,10.0,12.83,15.0
6776,15.456863657515123,59.0,7.459091211939503,49.0,29.0,29.0,10.31,50.0
6777,15.456863657515123,2.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6778,8.0,32.0,7.459091211939503,47.675835426737876,14.0,17.0,12.27,27.0
6779,15.456863657515123,8.0,0.0,8.0,4.0,4.0,11.63,8.0
6780,6.0,27.0,7.459091211939503,27.0,13.0,7.0,8.65,20.0
6781,15.456863657515123,35.0,3.0,35.0,18.0,15.0,11.22,31.0
6782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6783,15.456863657515123,68.0,8.0,67.0,26.0,35.0,12.38,43.0
6784,15.456863657515123,87.0,8.0,78.0,36.0,36.0,11.76,68.0
6785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6786,35.0,105.0,11.0,98.0,52.0,54.0,12.31,86.0
6787,18.0,47.0,7.459091211939503,47.675835426737876,16.0,25.0,10.46,32.0
6788,25.0,80.0,10.0,69.0,39.0,44.0,11.86,69.0
6789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6793,8.0,28.0,6.0,26.0,14.0,16.0,11.37,21.0
6794,43.0,151.0,22.0,135.0,58.0,60.0,10.23,113.0
6795,12.0,40.0,7.459091211939503,36.0,20.0,21.0,11.07,30.0
6796,43.0,143.0,20.0,135.0,59.0,68.0,11.25,107.0
6797,68.0,240.0,52.0,213.0,105.0,107.0,10.43,214.0
6798,15.456863657515123,148.0,16.0,131.0,61.0,73.0,10.3,113.0
6799,15.456863657515123,67.0,12.0,47.0,28.0,27.0,11.83,59.0
6800,15.456863657515123,118.0,15.0,111.0,44.0,61.0,11.76,92.0
6801,15.456863657515123,95.0,9.0,92.0,38.0,46.0,10.45,75.0
6802,15.456863657515123,70.0,7.0,60.0,32.0,39.0,10.88,55.0
6803,51.0,187.0,15.0,175.0,87.0,78.0,9.99,170.0
6804,15.456863657515123,3.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6805,19.0,71.0,16.0,69.0,36.0,28.0,10.98,55.0
6806,21.0,58.0,7.459091211939503,57.0,26.0,30.0,10.7,45.0
6807,15.0,71.0,7.459091211939503,70.0,28.0,30.0,9.98,67.0
6808,53.0,195.0,22.0,183.0,88.0,89.0,9.51,144.0
6809,61.0,216.0,24.0,200.0,101.0,90.0,10.35,187.0
6810,15.456863657515123,24.0,7.459091211939503,22.0,14.0,14.0,11.88,22.0
6811,69.0,229.0,17.0,205.0,100.0,112.0,10.05,168.0
6812,15.0,65.0,9.0,47.675835426737876,28.0,30.0,10.06,58.0
6813,15.456863657515123,114.0,12.0,109.0,51.0,49.0,10.55,83.0
6814,15.456863657515123,63.0,7.459091211939503,47.675835426737876,23.0,27.0,11.0,51.0
6815,15.456863657515123,176.0,25.0,153.0,77.0,80.0,9.5,127.0
6816,15.456863657515123,35.0,7.459091211939503,32.0,14.0,19.0,10.78,26.0
6817,15.456863657515123,49.0,0.0,48.0,15.0,16.0,9.34,41.0
6818,10.0,32.0,7.459091211939503,32.0,14.0,18.0,12.42,26.0
6819,15.456863657515123,9.0,7.459091211939503,47.675835426737876,4.0,4.0,13.5,4.0
6820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6821,22.0,70.0,10.0,57.0,31.0,31.0,9.34,55.0
6822,15.456863657515123,30.0,7.459091211939503,30.0,10.0,17.0,11.17,24.0
6823,15.456863657515123,10.0,7.459091211939503,10.0,6.0,5.0,9.57,8.0
6824,15.456863657515123,69.0,7.459091211939503,69.0,32.0,28.0,9.87,60.0
6825,15.456863657515123,35.0,7.459091211939503,28.0,17.0,18.0,10.16,22.0
6826,33.0,100.0,13.0,98.0,46.0,44.0,10.48,66.0
6827,15.456863657515123,20.0,7.459091211939503,20.0,10.0,12.0,13.21,20.0
6828,15.456863657515123,47.0,7.459091211939503,45.0,22.0,21.0,11.19,40.0
6829,28.0,96.0,15.0,77.0,35.0,53.0,10.03,70.0
6830,6.0,23.0,7.459091211939503,23.0,10.0,11.0,10.07,15.0
6831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6833,5.0,14.0,7.459091211939503,14.0,6.0,4.0,10.89,13.0
6834,15.456863657515123,4.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6835,15.456863657515123,12.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6836,3.0,11.0,7.459091211939503,11.0,6.0,5.0,15.83,10.0
6837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6839,15.456863657515123,5.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6841,15.456863657515123,36.0,7.459091211939503,35.0,9.0,12.0,9.33,32.0
6842,19.0,48.0,7.459091211939503,41.0,16.0,24.0,10.38,48.0
6843,12.0,49.0,7.459091211939503,43.0,20.0,19.0,11.03,45.0
6844,15.456863657515123,55.0,3.0,44.0,23.0,31.0,9.59,41.0
6845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6846,15.456863657515123,77.0,8.0,63.0,29.0,35.0,8.62,58.0
6847,15.456863657515123,51.0,7.459091211939503,43.0,18.0,22.0,10.62,32.0
6848,15.456863657515123,44.0,0.0,44.0,12.0,20.0,9.13,32.0
6849,15.456863657515123,49.0,7.459091211939503,45.0,18.0,23.0,9.0,42.0
6850,15.456863657515123,30.0,3.0,47.675835426737876,11.0,17.0,9.25,24.0
6851,5.0,30.0,0.0,30.0,14.0,18.0,11.47,22.0
6852,15.456863657515123,58.0,8.0,41.0,18.0,22.0,10.07,43.0
6853,22.0,60.0,7.459091211939503,56.0,32.0,22.0,9.95,49.0
6854,17.0,68.0,10.0,58.0,34.0,37.0,11.47,51.0
6855,15.456863657515123,49.0,7.459091211939503,47.0,28.0,28.0,10.78,43.0
6856,15.456863657515123,37.0,6.0,36.0,12.0,24.0,8.29,30.0
6857,3.0,32.0,7.459091211939503,47.675835426737876,20.0,15.0,11.14,31.0
6858,9.0,32.0,7.459091211939503,32.0,16.0,19.0,9.22,26.0
6859,14.0,52.0,7.459091211939503,39.0,20.0,23.0,10.18,40.0
6860,15.456863657515123,84.0,7.459091211939503,82.0,36.0,37.0,11.45,78.0
6861,15.456863657515123,74.0,9.0,64.0,31.0,37.0,9.52,53.0
6862,13.0,54.0,13.0,52.0,21.0,30.0,10.8,45.0
6863,15.456863657515123,46.0,7.459091211939503,47.675835426737876,21.0,31.0,10.65,35.0
6864,15.456863657515123,72.0,9.0,47.675835426737876,18.0,32.0,9.61,51.0
6865,15.456863657515123,52.0,8.0,51.0,17.0,35.0,10.66,45.0
6866,15.456863657515123,40.0,7.459091211939503,39.0,20.0,28.0,9.32,35.0
6867,15.456863657515123,43.0,7.459091211939503,40.0,22.0,29.0,10.17,36.0
6869,27.0,70.0,7.459091211939503,47.675835426737876,23.0,32.0,9.31,41.0
6870,7.0,29.0,7.459091211939503,47.675835426737876,9.0,13.0,11.63,19.0
6871,4.0,28.0,0.0,28.0,6.0,21.0,12.36,26.0
6872,15.456863657515123,74.0,7.459091211939503,65.0,21.0,33.0,12.11,44.0
6873,12.0,47.0,7.459091211939503,47.675835426737876,19.0,21.0,10.56,37.0
6874,15.456863657515123,29.0,7.459091211939503,25.0,16.0,10.0,11.17,20.0
6875,10.0,34.0,7.459091211939503,34.0,16.0,16.0,10.72,19.0
6876,15.456863657515123,3.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6877,8.0,28.0,0.0,28.0,9.0,18.0,12.38,20.0
6878,15.456863657515123,37.0,6.0,35.0,15.0,19.0,11.74,20.0
6879,15.456863657515123,46.0,7.459091211939503,46.0,16.0,25.0,11.68,37.0
6880,15.456863657515123,43.0,7.0,47.675835426737876,18.0,19.0,11.0,26.0
6881,34.0,124.0,20.0,116.0,47.0,60.0,8.67,94.0
6882,15.456863657515123,50.0,7.459091211939503,50.0,17.0,28.0,10.5,31.0
6883,14.0,50.0,7.459091211939503,47.0,21.0,25.0,10.76,37.0
6884,15.456863657515123,51.0,7.459091211939503,46.0,19.0,31.0,11.1,35.0
6885,16.0,51.0,7.459091211939503,47.675835426737876,18.0,26.0,10.24,39.0
6886,15.456863657515123,47.0,7.459091211939503,41.0,22.0,20.0,9.1,42.0
6887,10.0,46.0,7.459091211939503,39.0,17.0,14.0,12.13,33.0
6888,13.0,48.0,7.459091211939503,48.0,17.0,21.0,11.8,37.0
6889,15.456863657515123,58.0,7.459091211939503,50.0,31.0,32.0,10.51,49.0
6890,15.0,67.0,7.459091211939503,58.0,24.0,28.0,11.15,57.0
6891,11.0,39.0,7.459091211939503,39.0,12.0,21.0,13.26,32.0
6892,4.0,31.0,7.459091211939503,31.0,16.0,12.0,10.65,19.0
6893,15.456863657515123,18.0,7.459091211939503,47.675835426737876,9.0,7.0,10.23,13.0
6894,15.456863657515123,50.0,7.459091211939503,48.0,18.0,30.0,10.38,34.0
6896,24.0,82.0,7.459091211939503,47.675835426737876,33.0,35.0,10.16,68.0
6897,15.456863657515123,91.0,8.0,91.0,42.0,48.0,11.33,74.0
6898,15.456863657515123,62.0,7.0,61.0,24.0,23.0,11.9,54.0
6899,10.0,40.0,7.459091211939503,38.0,12.0,16.0,9.77,21.0
6900,30.0,103.0,7.459091211939503,47.675835426737876,47.0,64.0,10.77,83.0
6901,24.0,79.0,7.459091211939503,72.0,35.0,44.0,9.52,73.0
6902,15.456863657515123,41.0,7.459091211939503,41.0,18.0,23.0,12.97,22.0
6903,15.456863657515123,51.0,7.459091211939503,51.0,27.0,27.0,12.1,39.0
6904,15.456863657515123,129.0,19.0,47.675835426737876,60.0,75.0,10.61,109.0
6905,10.0,50.0,7.459091211939503,48.0,18.0,29.0,10.08,26.0
6906,15.456863657515123,10.0,0.0,47.675835426737876,0.0,5.0,11.8,10.0
6907,15.456863657515123,30.0,7.459091211939503,47.675835426737876,13.0,13.0,10.23,9.0
6908,0.0,6.0,0.0,47.675835426737876,3.0,4.0,8.5,3.0
6909,15.456863657515123,16.0,7.459091211939503,16.0,6.0,9.0,12.0,9.0
6910,11.0,45.0,7.459091211939503,44.0,16.0,18.0,12.03,31.0
6911,15.456863657515123,9.0,0.0,9.0,23.416772057729503,8.0,11.11,3.0
6912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913,10.0,51.0,3.0,51.0,12.0,26.0,11.63,37.0
6914,15.456863657515123,18.0,7.459091211939503,14.0,6.0,10.0,13.14,13.0
6915,3.0,14.0,7.459091211939503,12.0,6.0,11.0,8.75,8.0
6916,15.456863657515123,12.0,7.459091211939503,4.0,4.0,6.0,10.13,7.0
6917,15.456863657515123,6.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6918,15.456863657515123,46.0,7.459091211939503,44.0,23.0,28.0,13.88,34.0
6919,15.456863657515123,53.0,7.459091211939503,53.0,19.0,23.0,9.95,39.0
6920,15.456863657515123,13.0,7.459091211939503,13.0,6.0,8.0,12.4,8.0
6921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6923,15.456863657515123,70.0,6.0,69.0,23.0,38.0,11.53,58.0
6924,0.0,7.0,0.0,47.675835426737876,0.0,4.0,7.17,5.0
6925,15.456863657515123,14.0,7.459091211939503,14.0,4.0,6.0,11.44,14.0
6926,15.456863657515123,21.0,0.0,20.0,10.0,11.0,12.5,16.0
6927,15.456863657515123,10.0,7.459091211939503,10.0,4.0,5.0,11.17,10.0
6928,4.0,14.0,7.459091211939503,10.0,7.0,8.0,10.45,4.0
6929,5.0,15.0,0.0,15.0,6.0,8.0,12.0,12.0
6930,15.456863657515123,22.0,7.459091211939503,22.0,8.0,10.0,10.5,22.0
6931,31.0,85.0,8.0,85.0,37.0,46.0,13.77,67.0
6932,32.0,87.0,7.459091211939503,74.0,33.0,47.0,13.37,58.0
6933,15.456863657515123,102.0,7.459091211939503,97.0,50.0,51.0,13.18,85.0
6934,41.0,131.0,15.0,129.0,59.0,55.0,13.33,107.0
6935,15.456863657515123,4.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6937,12.0,38.0,7.459091211939503,38.0,8.0,13.0,11.73,29.0
6938,15.456863657515123,45.0,7.459091211939503,44.0,20.0,23.0,8.84,32.0
6939,6.0,20.0,3.0,20.0,10.0,9.0,11.06,16.0
6940,15.456863657515123,24.0,7.459091211939503,47.675835426737876,7.0,11.0,9.9,15.0
6941,15.456863657515123,48.0,7.459091211939503,45.0,22.0,23.0,9.86,31.0
6942,5.0,10.0,0.0,10.0,23.416772057729503,7.0,10.56,8.0
6943,34.0,116.0,9.0,98.0,55.0,55.0,9.36,89.0
6944,8.0,30.0,0.0,47.675835426737876,9.0,14.0,10.13,26.0
6945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6946,6.0,25.0,7.459091211939503,25.0,8.0,14.0,11.05,22.0
6947,15.456863657515123,50.0,7.459091211939503,47.675835426737876,17.0,14.0,11.57,44.0
6948,15.456863657515123,35.0,7.459091211939503,34.0,18.0,20.0,10.14,27.0
6949,23.0,76.0,7.0,73.0,32.0,41.0,11.36,59.0
6950,15.456863657515123,23.0,7.459091211939503,23.0,4.0,10.0,11.22,23.0
6951,15.456863657515123,4.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6952,8.0,31.0,7.459091211939503,20.0,13.0,13.0,12.18,31.0
6953,15.456863657515123,46.0,7.459091211939503,41.0,23.0,18.0,11.32,28.0
6954,12.0,59.0,3.0,57.0,13.0,26.0,11.23,44.0
6955,15.456863657515123,17.0,7.459091211939503,14.0,5.0,8.0,12.0,14.0
6956,15.456863657515123,61.0,7.459091211939503,59.0,26.0,31.0,10.28,52.0
6957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6958,10.0,41.0,7.459091211939503,41.0,18.0,12.0,11.5,35.0
6959,15.456863657515123,58.0,7.459091211939503,55.0,16.0,29.0,12.22,33.0
6960,15.456863657515123,57.0,7.459091211939503,57.0,27.0,25.0,11.02,36.0
6961,15.456863657515123,49.0,7.459091211939503,45.0,20.0,28.0,11.45,27.0
6962,15.456863657515123,105.0,13.0,98.0,34.0,48.0,9.54,85.0
6963,7.0,42.0,7.459091211939503,42.0,18.0,21.0,11.05,31.0
6964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6965,15.456863657515123,5.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6966,15.456863657515123,100.0,6.0,96.0,37.0,46.0,8.87,69.0
6967,15.456863657515123,17.0,0.0,11.0,9.0,8.0,11.29,15.0
6968,15.456863657515123,18.0,7.459091211939503,47.675835426737876,8.0,10.0,10.75,15.0
6969,15.456863657515123,16.0,0.0,16.0,6.0,8.0,10.79,16.0
6971,28.0,87.0,7.459091211939503,82.0,27.0,51.0,11.42,75.0
6972,15.456863657515123,51.0,9.0,47.675835426737876,22.0,26.0,12.91,41.0
6973,8.0,41.0,7.459091211939503,39.0,23.0,17.0,10.0,33.0
6974,15.456863657515123,7.0,7.459091211939503,47.675835426737876,23.416772057729503,4.0,10.8,5.0
6975,15.456863657515123,56.0,6.0,52.0,25.0,35.0,11.84,37.0
6976,18.0,63.0,7.459091211939503,63.0,28.0,28.0,11.47,51.0
6977,5.0,17.0,7.459091211939503,16.0,8.0,10.0,12.13,5.0
6978,6.0,23.0,7.459091211939503,47.675835426737876,10.0,12.0,9.0,22.0
6979,16.0,67.0,7.459091211939503,64.0,26.0,24.0,11.04,63.0
6980,9.0,38.0,7.459091211939503,47.675835426737876,16.0,23.0,9.64,29.0
6981,15.456863657515123,21.0,7.459091211939503,21.0,12.0,11.0,8.68,15.0
6982,15.456863657515123,65.0,7.459091211939503,61.0,26.0,34.0,11.42,35.0
6983,15.456863657515123,42.0,7.459091211939503,38.0,17.0,18.0,14.09,32.0
6984,15.456863657515123,27.0,7.459091211939503,24.0,14.0,14.0,10.52,24.0
6985,16.0,61.0,5.0,54.0,22.0,36.0,11.57,50.0
6986,5.0,25.0,7.459091211939503,47.675835426737876,14.0,15.0,8.43,20.0
6987,6.0,22.0,7.459091211939503,47.675835426737876,8.0,11.0,7.47,16.0
6988,15.456863657515123,3.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
6989,15.456863657515123,70.0,7.459091211939503,67.0,24.0,30.0,9.28,57.0
6990,15.456863657515123,46.0,7.459091211939503,40.0,21.0,26.0,11.36,39.0
6991,15.456863657515123,12.0,7.459091211939503,47.675835426737876,4.0,24.873125185625184,14.25,11.0
6992,15.456863657515123,42.0,7.459091211939503,35.0,12.0,23.0,10.76,37.0
6993,13.0,50.0,7.459091211939503,47.675835426737876,19.0,19.0,9.24,43.0
6994,15.456863657515123,66.0,12.0,62.0,29.0,39.0,8.64,45.0
6995,15.456863657515123,15.0,7.459091211939503,14.0,8.0,6.0,10.9,13.0
6996,15.456863657515123,52.0,7.459091211939503,50.0,16.0,24.0,7.98,51.0
6997,15.456863657515123,9.0,7.459091211939503,9.0,23.416772057729503,4.0,10.29,5.0
6998,15.456863657515123,31.0,7.0,30.0,10.0,17.0,10.24,20.0
6999,17.0,59.0,7.459091211939503,47.675835426737876,23.0,20.0,9.14,54.0
7000,11.0,39.0,7.459091211939503,34.0,18.0,21.0,11.97,33.0
7001,28.0,96.0,12.0,91.0,44.0,62.0,9.0,65.0
7002,15.456863657515123,22.0,6.0,13.0,9.0,9.0,11.79,11.0
7003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7004,13.0,60.0,7.459091211939503,45.0,28.0,28.0,7.82,50.0
7005,28.0,93.0,14.0,84.0,37.0,55.0,9.02,70.0
7006,3.0,12.0,7.459091211939503,7.0,6.0,5.0,5.57,8.0
7007,15.456863657515123,12.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
7008,15.456863657515123,36.0,3.0,36.0,11.0,16.0,9.7,26.0
7009,15.456863657515123,2.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
7010,15.456863657515123,50.0,7.459091211939503,36.0,21.0,29.0,11.56,44.0
7011,15.456863657515123,51.0,7.459091211939503,38.0,20.0,25.0,11.81,45.0
7013,15.456863657515123,48.0,7.459091211939503,48.0,16.0,24.0,9.34,38.0
7014,15.456863657515123,57.0,3.0,56.0,22.0,24.0,9.38,37.0
7015,15.456863657515123,74.0,7.0,64.0,29.0,27.0,9.02,67.0
7016,15.456863657515123,85.0,12.0,79.0,42.0,44.0,10.74,66.0
7017,15.456863657515123,43.0,7.459091211939503,47.675835426737876,26.0,24.0,8.12,22.0
7018,13.0,58.0,7.459091211939503,52.0,25.0,30.0,8.16,50.0
7019,15.456863657515123,50.0,7.459091211939503,50.0,17.0,26.0,8.32,30.0
7020,5.0,23.0,0.0,21.0,13.0,10.0,8.43,21.0
7021,15.456863657515123,43.0,7.459091211939503,43.0,15.0,20.0,10.25,26.0
7022,15.456863657515123,47.0,7.459091211939503,46.0,21.0,29.0,9.54,34.0
7023,17.0,54.0,7.459091211939503,49.0,18.0,25.0,8.46,45.0
7024,15.456863657515123,45.0,7.459091211939503,45.0,16.0,29.0,9.7,25.0
7025,15.456863657515123,39.0,7.459091211939503,27.0,14.0,25.0,10.11,27.0
7026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7027,15.456863657515123,69.0,7.0,61.0,29.0,40.0,8.38,40.0
7028,20.0,60.0,7.459091211939503,52.0,17.0,32.0,7.28,47.0
7029,15.456863657515123,41.0,0.0,36.0,18.0,30.0,8.87,26.0
7030,15.456863657515123,28.0,7.459091211939503,28.0,8.0,17.0,9.78,15.0
7031,13.0,42.0,7.459091211939503,38.0,17.0,25.0,9.46,25.0
7032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7033,15.456863657515123,23.0,7.459091211939503,47.675835426737876,10.0,9.0,8.47,20.0
7034,15.456863657515123,26.0,7.459091211939503,20.0,14.0,16.0,10.38,22.0
7035,15.456863657515123,23.0,7.459091211939503,22.0,8.0,9.0,9.92,16.0
7036,8.0,30.0,3.0,29.0,12.0,19.0,9.2,25.0
7037,15.456863657515123,25.0,7.459091211939503,15.0,10.0,12.0,11.47,18.0
7038,22.0,50.0,7.459091211939503,41.0,19.0,25.0,8.97,38.0
7039,5.0,22.0,7.459091211939503,21.0,10.0,12.0,11.33,20.0
7040,30.0,87.0,10.0,80.0,44.0,39.0,10.26,67.0
7041,15.456863657515123,77.0,14.0,73.0,33.0,32.0,9.69,72.0
7042,31.0,95.0,7.459091211939503,83.0,40.0,50.0,8.3,81.0
7043,18.0,67.0,6.0,55.0,28.0,31.0,9.89,55.0
7044,10.0,43.0,7.0,43.0,17.0,15.0,9.93,41.0
7045,15.456863657515123,71.0,8.0,59.0,29.0,33.0,8.47,51.0
