P_0A5,POBTOT,P_12A49_F,P12YM_CASA,PCON_RELIG,POCUPADA,PDER_SS
2.0794415416798357,4.727387818712341,3.2019744401219845,3.9702919135521215,4.6913478822291435,4.276666119016055,4.653960350157523
2.3978952727983707,4.828313737302301,3.6888794541139363,4.060443010546419,4.134308204651952,4.143134726391533,4.406719247264253
2.3978952727983707,4.5217885770490405,3.4339872044851463,3.58351893845611,4.5217885770490405,3.8712010109078907,4.382026634673881
2.4849066497880004,4.330733340286331,3.2019744401219845,3.6375861597263857,4.134308204651952,3.8501476017100584,4.04305126783455
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.828641396489095,2.8903717578961645,2.9444389791664403,3.7612001156935624,3.4011973816621555,3.526360524616161
2.4849066497880004,4.795790545596741,3.2019744401219845,3.951243718581427,4.787491742782046,3.784189633918261,4.5217885770490405
2.833213344056216,4.919980925828125,3.2019744401219845,4.025351690735149,4.919980925828125,4.219507705176107,4.189654742026425
2.772588722239781,4.828313737302301,3.2019744401219845,3.8712010109078907,4.828313737302301,4.007333185232471,4.477336814478206
2.6390573296152584,4.6913478822291435,3.6375861597263857,3.58351893845611,4.6913478822291435,3.988984046564274,4.276666119016055
2.995732273553991,4.9126548857360515,3.2019744401219845,4.04305126783455,4.134308204651952,4.2626798770413155,4.48863636973214
3.4657359027997265,5.564520407322693,4.330733340286331,4.672828834461906,4.134308204651952,4.919980925828125,5.164785973923514
2.4849066497880004,4.836281906951478,3.784189633918261,3.828641396489095,4.134308204651952,4.31748811353631,4.31748811353631
2.197224577336219,4.127134385045092,2.833213344056216,3.3672958299864737,4.0943445622221,3.2580965380214817,3.9702919135521215
2.197224577336219,4.382026634673881,3.295836866004329,3.6888794541139363,4.382026634673881,3.8501476017100584,4.0943445622221
2.197224577336219,4.700480365792416,3.58351893845611,3.6635616461296463,4.653960350157523,4.189654742026425,4.465908118654584
1.9459101490553132,4.584967478670571,3.6109179126442243,3.58351893845611,4.574710978503383,4.07753744390572,4.304065093204169
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3978952727983707,5.049856007249537,3.2019744401219845,4.204692619390966,4.997212273764115,4.418840607796597,4.727387818712341
2.6390573296152584,5.099866427824198,4.0943445622221,4.343805421853684,5.075173815233827,4.48863636973214,4.727387818712341
2.6390573296152584,4.6913478822291435,3.2019744401219845,3.7612001156935624,4.134308204651952,4.143134726391533,4.406719247264253
2.995732273553991,4.836281906951478,3.2019744401219845,3.8918202981106265,4.700480365792416,3.988984046564274,4.564348191467836
2.8903717578961645,4.727387818712341,3.2019744401219845,3.951243718581427,4.59511985013459,4.1588830833596715,4.204692619390966
2.197224577336219,4.770684624465664,3.8712010109078907,3.9318256327243257,4.709530201312334,4.219507705176107,4.382026634673881
2.3978952727983707,5.0689042022202315,4.0943445622221,4.127134385045092,4.983606621708336,4.477336814478206,4.7535901911063645
3.2580965380214817,5.60947179518496,4.574710978503383,4.787491742782046,5.513428746164982,5.043425116919247,5.433722003554239
2.8903717578961645,4.553876891600541,3.2019744401219845,3.6635616461296463,4.418840607796597,3.8066624897703196,4.204692619390966
2.3978952727983707,5.062595033026967,3.7612001156935624,4.189654742026425,5.003946305945459,4.48863636973214,4.882801922586371
2.0794415416798357,4.6913478822291435,3.2019744401219845,3.784189633918261,4.59511985013459,4.143134726391533,4.564348191467836
0.0,3.737669618283368,3.2019744401219845,3.044522437723423,4.134308204651952,3.2188758248682006,3.526360524616161
2.4849066497880004,4.330733340286331,3.295836866004329,3.6635616461296463,4.31748811353631,3.5553480614894135,3.912023005428146
0.0,4.343805421853684,3.2019744401219845,3.4011973816621555,4.2484952420493585,3.828641396489095,3.8712010109078907
2.0794415416798357,4.0943445622221,3.044522437723423,3.3672958299864737,3.8501476017100584,3.526360524616161,3.7612001156935624
0.0,2.5649493574615367,1.6094379124341003,1.9459101490553132,2.3025850929940455,1.791759469228055,2.4849066497880004
2.3025850929940455,4.6913478822291435,3.58351893845611,3.7612001156935624,4.634728988229636,4.07753744390572,4.31748811353631
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3862943611198906,4.290459441148391,2.995732273553991,3.4011973816621555,4.276666119016055,3.6375861597263857,3.6109179126442243
2.3025850929940455,4.51085950651685,3.2019744401219845,3.8066624897703196,4.418840607796597,4.07753744390572,4.04305126783455
2.3978952727983707,4.430816798843313,2.9444389791664403,3.6109179126442243,4.134308204651952,3.6375861597263857,4.060443010546419
2.70805020110221,5.10594547390058,3.2019744401219845,4.0943445622221,5.087596335232384,4.454347296253507,4.77912349311153
2.70805020110221,5.1179938124167546,3.951243718581427,4.2484952420493585,5.10594547390058,4.465908118654584,4.820281565605037
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.772588722239781,4.820281565605037,3.8918202981106265,3.9702919135521215,4.74493212836325,4.219507705176107,4.709530201312334
1.791759469228055,4.584967478670571,3.58351893845611,3.828641396489095,4.454347296253507,3.8066624897703196,4.276666119016055
1.3862943611198906,4.330733340286331,3.2019744401219845,3.5553480614894135,4.290459441148391,3.6635616461296463,4.07753744390572
1.791759469228055,4.2484952420493585,3.332204510175204,3.4339872044851463,4.007333185232471,3.4965075614664802,3.988984046564274
3.044522437723423,5.318119993844216,4.2626798770413155,4.543294782270004,5.164785973923514,4.61512051684126,5.176149732573829
2.4849066497880004,5.19295685089021,4.174387269895637,4.304065093204169,4.134308204651952,4.653960350157523,5.0238805208462765
3.044522437723423,5.44673737166631,4.3694478524670215,4.634728988229636,5.327876168789581,4.700480365792416,5.262690188904886
2.6390573296152584,4.997212273764115,3.951243718581427,4.143134726391533,4.134308204651952,4.2626798770413155,4.882801922586371
2.995732273553991,5.214935757608986,4.127134385045092,4.454347296253507,5.10594547390058,4.430816798843313,5.056245805348308
2.197224577336219,5.433722003554239,4.48863636973214,4.624972813284271,5.313205979041787,4.762173934797756,5.204006687076795
3.0910424533583156,6.016157159698353,5.003946305945459,5.1298987149230735,5.918893854273146,5.420534999272285,5.8664680569332965
3.5553480614894135,6.049733455231958,4.941642422609304,5.225746673713201,5.963579343618446,5.472270673671474,5.8998973535824915
1.6094379124341003,3.9318256327243257,3.2019744401219845,3.2188758248682006,3.7612001156935624,3.3672958299864737,3.6109179126442243
2.197224577336219,4.543294782270004,3.4011973816621555,3.8712010109078907,4.134308204651952,3.912023005428146,4.23410650459726
2.0794415416798357,3.9702919135521215,3.2019744401219845,3.044522437723423,3.912023005428146,3.332204510175204,3.5553480614894135
2.3978952727983707,5.075173815233827,3.9702919135521215,4.1588830833596715,4.955827057601261,4.477336814478206,4.828313737302301
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.197224577336219,4.553876891600541,3.2019744401219845,3.912023005428146,4.48863636973214,4.0943445622221,4.343805421853684
2.197224577336219,4.276666119016055,3.2019744401219845,3.4965075614664802,4.134308204651952,3.7135720667043075,4.025351690735149
2.197224577336219,3.8712010109078907,2.833213344056216,3.1354942159291497,3.828641396489095,3.295836866004329,3.6375861597263857
0.0,2.5649493574615367,1.6094379124341003,1.791759469228055,4.134308204651952,2.197224577336219,2.197224577336219
2.3025850929940455,4.430816798843313,3.332204510175204,3.6109179126442243,4.343805421853684,3.6888794541139363,4.189654742026425
2.0794415416798357,4.5217885770490405,3.4339872044851463,3.7135720667043075,4.465908118654584,3.8066624897703196,4.07753744390572
2.6390573296152584,4.51085950651685,3.4657359027997265,3.7135720667043075,4.394449154672438,3.6888794541139363,4.330733340286331
2.3025850929940455,4.465908118654584,3.4011973816621555,3.7612001156935624,4.3694478524670215,3.7135720667043075,4.07753744390572
3.1780538303479453,5.402677381872279,4.382026634673881,4.499809670330265,4.134308204651952,4.890349128221754,5.111987788356543
2.197224577336219,4.356708826689592,3.2019744401219845,3.6109179126442243,4.2626798770413155,3.8501476017100584,4.025351690735149
2.6390573296152584,4.969813299576001,3.8501476017100584,4.23410650459726,4.844187086458591,4.219507705176107,4.543294782270004
2.833213344056216,4.812184355372417,3.2019744401219845,3.9702919135521215,4.727387818712341,4.174387269895637,4.663439094112067
2.197224577336219,4.343805421853684,3.2019744401219845,3.7612001156935624,4.219507705176107,3.784189633918261,4.0943445622221
0.0,4.04305126783455,3.2019744401219845,3.2188758248682006,3.8501476017100584,3.295836866004329,3.828641396489095
2.5649493574615367,4.343805421853684,2.995732273553991,3.7135720667043075,4.07753744390572,3.6888794541139363,4.1588830833596715
2.70805020110221,4.820281565605037,3.2019744401219845,4.07753744390572,4.6913478822291435,4.219507705176107,4.634728988229636
2.6390573296152584,4.890349128221754,3.2019744401219845,4.189654742026425,4.875197323201151,4.31748811353631,4.74493212836325
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.772588722239781,2.3025850929940455,2.197224577336219,4.134308204651952,2.70805020110221,2.3978952727983707
0.0,3.6109179126442243,2.70805020110221,2.3978952727983707,3.4965075614664802,3.0910424533583156,3.1780538303479453
2.197224577336219,3.8712010109078907,2.833213344056216,3.044522437723423,3.828641396489095,3.2188758248682006,3.784189633918261
2.6390573296152584,4.844187086458591,3.2019744401219845,4.060443010546419,4.61512051684126,4.394449154672438,4.68213122712422
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9459101490553132,4.07753744390572,3.2019744401219845,3.2188758248682006,4.025351690735149,3.295836866004329,3.4011973816621555
1.9459101490553132,3.8066624897703196,2.6390573296152584,2.8903717578961645,3.6888794541139363,3.295836866004329,3.4965075614664802
2.3978952727983707,4.663439094112067,3.2019744401219845,3.828641396489095,4.543294782270004,4.007333185232471,4.418840607796597
1.791759469228055,3.9702919135521215,3.2019744401219845,3.1780538303479453,3.951243718581427,3.2188758248682006,3.6635616461296463
0.0,3.6375861597263857,3.2019744401219845,2.8903717578961645,3.526360524616161,2.9444389791664403,3.4657359027997265
2.0794415416798357,4.343805421853684,3.1780538303479453,3.4657359027997265,4.276666119016055,3.6888794541139363,3.8712010109078907
1.791759469228055,3.737669618283368,3.2019744401219845,3.1354942159291497,3.6375861597263857,2.8903717578961645,3.526360524616161
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.70805020110221,4.68213122712422,3.2019744401219845,3.8712010109078907,4.584967478670571,4.127134385045092,4.276666119016055
2.3025850929940455,4.59511985013459,3.4011973816621555,3.7135720667043075,4.51085950651685,3.8712010109078907,4.060443010546419
2.197224577336219,3.828641396489095,3.2019744401219845,2.995732273553991,3.7612001156935624,3.044522437723423,3.58351893845611
2.0794415416798357,4.060443010546419,3.2019744401219845,3.2188758248682006,3.912023005428146,3.4011973816621555,3.7135720667043075
3.1354942159291497,5.159055299214529,4.04305126783455,4.356708826689592,5.1298987149230735,4.5217885770490405,4.828313737302301
1.9459101490553132,4.454347296253507,3.2019744401219845,3.526360524616161,4.3694478524670215,3.7612001156935624,3.9318256327243257
2.3025850929940455,4.04305126783455,2.833213344056216,3.1780538303479453,4.04305126783455,3.0910424533583156,3.4965075614664802
2.9444389791664403,4.663439094112067,3.526360524616161,3.7135720667043075,4.6443908991413725,3.8712010109078907,4.31748811353631
2.6390573296152584,4.48863636973214,3.2019744401219845,3.6375861597263857,4.430816798843313,3.7612001156935624,4.276666119016055
1.791759469228055,4.564348191467836,3.332204510175204,3.737669618283368,4.543294782270004,3.912023005428146,3.8712010109078907
1.9459101490553132,3.6888794541139363,3.2019744401219845,2.9444389791664403,4.134308204651952,2.9444389791664403,3.3672958299864737
1.3862943611198906,4.276666119016055,3.0910424533583156,3.5553480614894135,4.174387269895637,3.784189633918261,4.219507705176107
2.0794415416798357,4.5217885770490405,3.3672958299864737,3.828641396489095,4.465908118654584,3.7612001156935624,4.418840607796597
2.0794415416798357,4.127134385045092,2.9444389791664403,3.4011973816621555,3.912023005428146,3.295836866004329,4.060443010546419
2.8903717578961645,4.983606621708336,3.2019744401219845,4.189654742026425,4.134308204651952,4.343805421853684,4.770684624465664
2.197224577336219,4.844187086458591,3.2019744401219845,4.04305126783455,4.700480365792416,4.31748811353631,4.6913478822291435
2.995732273553991,4.653960350157523,3.3672958299864737,3.7135720667043075,4.134308204651952,3.8918202981106265,4.5217885770490405
2.6390573296152584,5.135798437050261,3.828641396489095,4.406719247264253,5.017279836814924,4.532599493153255,4.990432586778736
2.772588722239781,5.049856007249537,3.951243718581427,4.382026634673881,4.983606621708336,4.477336814478206,4.9344739331306915
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4849066497880004,4.812184355372417,3.6375861597263857,4.219507705176107,4.74493212836325,4.0943445622221,4.653960350157523
2.5649493574615367,4.553876891600541,3.332204510175204,3.912023005428146,4.5217885770490405,3.8501476017100584,4.394449154672438
2.3978952727983707,3.988984046564274,2.772588722239781,3.2188758248682006,3.988984046564274,3.0910424533583156,3.912023005428146
0.0,3.1354942159291497,1.6094379124341003,2.70805020110221,2.9444389791664403,2.4849066497880004,3.1354942159291497
1.3862943611198906,3.58351893845611,1.9459101490553132,3.1354942159291497,3.58351893845611,2.70805020110221,3.4339872044851463
0.0,3.2188758248682006,2.3025850929940455,2.197224577336219,3.1780538303479453,2.8903717578961645,3.1780538303479453
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4849066497880004,4.343805421853684,3.2019744401219845,3.4965075614664802,4.189654742026425,3.784189633918261,3.8918202981106265
2.70805020110221,4.465908118654584,3.2019744401219845,3.6635616461296463,4.442651256490317,3.7612001156935624,4.189654742026425
2.70805020110221,4.795790545596741,3.3672958299864737,4.0943445622221,4.762173934797756,4.110873864173311,4.68213122712422
2.995732273553991,5.455321115357701,4.2626798770413155,4.5217885770490405,5.420534999272285,4.9126548857360515,5.1179938124167546
2.5649493574615367,4.442651256490317,3.332204510175204,3.526360524616161,4.343805421853684,3.784189633918261,4.007333185232471
2.4849066497880004,4.356708826689592,3.2580965380214817,3.4657359027997265,4.134308204651952,3.4339872044851463,3.8918202981106265
2.8903717578961645,4.727387818712341,3.2019744401219845,3.9318256327243257,4.6913478822291435,3.988984046564274,4.605170185988091
3.4011973816621555,5.564520407322693,4.382026634673881,4.68213122712422,5.442417710521793,5.081404364984463,5.017279836814924
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.995732273553991,4.976733742420574,3.58351893845611,3.912023005428146,4.134308204651952,4.1588830833596715,4.276666119016055
2.772588722239781,4.6913478822291435,3.6375861597263857,3.9318256327243257,4.134308204651952,3.988984046564274,4.454347296253507
2.772588722239781,4.812184355372417,3.737669618283368,3.951243718581427,4.812184355372417,4.127134385045092,4.442651256490317
2.833213344056216,4.820281565605037,3.6888794541139363,4.007333185232471,4.820281565605037,4.025351690735149,4.276666119016055
2.833213344056216,4.700480365792416,3.4657359027997265,3.7612001156935624,4.134308204651952,3.8501476017100584,4.454347296253507
3.2580965380214817,4.875197323201151,3.7135720667043075,4.04305126783455,4.859812404361672,4.04305126783455,4.454347296253507
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5649493574615367,4.499809670330265,3.2019744401219845,3.5553480614894135,4.477336814478206,3.8066624897703196,3.7135720667043075
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.197224577336219,4.356708826689592,3.2019744401219845,3.4011973816621555,4.330733340286331,3.4965075614664802,3.8712010109078907
1.791759469228055,4.007333185232471,2.8903717578961645,3.1780538303479453,4.134308204651952,3.1354942159291497,3.8501476017100584
2.3978952727983707,4.5217885770490405,3.332204510175204,3.8501476017100584,4.477336814478206,3.6635616461296463,4.0943445622221
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.737669618283368,6.056784013228624,4.836281906951478,5.241747015059643,6.028278520230698,5.468060141135131,5.700443573390686
1.9459101490553132,4.110873864173311,2.8903717578961645,3.332204510175204,4.134308204651952,3.4339872044851463,3.1354942159291497
2.833213344056216,5.170483995038151,4.04305126783455,4.343805421853684,5.147494476813453,4.499809670330265,4.653960350157523
2.70805020110221,5.170483995038151,3.9702919135521215,4.290459441148391,5.135798437050261,4.276666119016055,4.68213122712422
2.9444389791664403,4.955827057601261,3.8918202981106265,4.127134385045092,4.90527477843843,4.2484952420493585,4.477336814478206
2.772588722239781,5.099866427824198,3.9702919135521215,4.2484952420493585,5.0106352940962555,4.418840607796597,4.553876891600541
4.025351690735149,6.210600077024653,5.0106352940962555,5.318119993844216,6.171700597410915,5.541263545158426,5.971261839790462
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.197224577336219,4.663439094112067,3.4657359027997265,3.737669618283368,4.61512051684126,4.127134385045092,4.2484952420493585
2.772588722239781,4.890349128221754,3.7612001156935624,3.828641396489095,4.852030263919617,4.343805421853684,4.624972813284271
0.0,3.4965075614664802,3.2019744401219845,2.5649493574615367,3.4965075614664802,3.0910424533583156,3.0910424533583156
0.0,3.1354942159291497,2.0794415416798357,2.197224577336219,3.1354942159291497,2.5649493574615367,2.5649493574615367
2.0794415416798357,4.31748811353631,2.70805020110221,3.3672958299864737,4.31748811353631,3.6635616461296463,3.737669618283368
2.3978952727983707,4.74493212836325,3.6375861597263857,3.8066624897703196,4.74493212836325,4.127134385045092,4.51085950651685
2.197224577336219,4.07753744390572,2.833213344056216,3.2188758248682006,4.134308204651952,3.2188758248682006,3.6888794541139363
2.0794415416798357,4.430816798843313,3.2019744401219845,3.6375861597263857,4.406719247264253,3.737669618283368,4.143134726391533
2.3025850929940455,4.6913478822291435,3.2019744401219845,3.737669618283368,4.61512051684126,4.1588830833596715,4.454347296253507
2.9444389791664403,5.017279836814924,3.8066624897703196,4.304065093204169,4.9126548857360515,4.143134726391533,4.477336814478206
1.9459101490553132,4.2484952420493585,3.2019744401219845,3.4339872044851463,4.174387269895637,3.5553480614894135,3.9702919135521215
3.1780538303479453,5.2574953720277815,4.143134726391533,4.48863636973214,5.231108616854587,4.51085950651685,4.867534450455582
0.0,3.044522437723423,3.2019744401219845,1.9459101490553132,3.044522437723423,2.3025850929940455,2.8903717578961645
2.6390573296152584,4.343805421853684,2.9444389791664403,3.6375861597263857,4.276666119016055,3.7135720667043075,3.8712010109078907
1.9459101490553132,3.988984046564274,3.2019744401219845,3.295836866004329,3.912023005428146,3.3672958299864737,3.526360524616161
2.0794415416798357,4.343805421853684,3.4011973816621555,3.4965075614664802,4.343805421853684,3.784189633918261,4.23410650459726
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.5649493574615367,1.6094379124341003,1.9459101490553132,4.134308204651952,2.3025850929940455,2.4849066497880004
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.197224577336219,1.3862943611198906,3.4387181094144488,2.197224577336219,1.6094379124341003,4.032047750996723
0.0,2.772588722239781,1.3862943611198906,1.6094379124341003,2.772588722239781,2.3978952727983707,4.032047750996723
0.0,2.0794415416798357,0.0,0.0,2.0794415416798357,1.9459101490553132,2.0794415416798357
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.70805020110221,4.553876891600541,3.2019744401219845,3.4965075614664802,4.553876891600541,3.7612001156935624,4.174387269895637
2.0794415416798357,4.007333185232471,3.2019744401219845,2.833213344056216,3.988984046564274,3.2188758248682006,3.6109179126442243
2.9444389791664403,5.187385805840755,4.025351690735149,4.110873864173311,5.181783550292085,4.605170185988091,4.624972813284271
3.332204510175204,5.231108616854587,3.9702919135521215,4.343805421853684,5.2094861528414205,4.51085950651685,4.477336814478206
2.772588722239781,4.61512051684126,3.4339872044851463,3.6109179126442243,4.499809670330265,3.8066624897703196,4.23410650459726
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.70805020110221,4.74493212836325,3.2019744401219845,3.8066624897703196,4.584967478670571,4.143134726391533,4.23410650459726
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.197224577336219,4.0943445622221,2.995732273553991,3.1780538303479453,4.134308204651952,3.1780538303479453,3.3672958299864737
0.0,4.007333185232471,3.2019744401219845,3.1354942159291497,4.007333185232471,3.2580965380214817,3.3672958299864737
2.3978952727983707,5.147494476813453,4.007333185232471,4.174387269895637,4.844187086458591,4.5217885770490405,4.875197323201151
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1354942159291497,5.19295685089021,4.2626798770413155,4.276666119016055,4.134308204651952,4.584967478670571,4.804021044733257
2.5649493574615367,4.418840607796597,3.2580965380214817,3.4965075614664802,4.304065093204169,3.5553480614894135,4.204692619390966
2.4849066497880004,4.465908118654584,3.2019744401219845,3.6635616461296463,4.465908118654584,3.8501476017100584,4.025351690735149
3.1354942159291497,5.062595033026967,3.828641396489095,4.127134385045092,5.030437921392435,4.356708826689592,4.727387818712341
3.044522437723423,5.472270673671474,4.304065093204169,4.543294782270004,5.459585514144159,4.454347296253507,5.075173815233827
2.6390573296152584,4.68213122712422,3.2019744401219845,3.8066624897703196,4.68213122712422,3.737669618283368,4.454347296253507
2.5649493574615367,4.330733340286331,3.2019744401219845,3.3672958299864737,4.134308204651952,3.4657359027997265,3.4339872044851463
0.0,1.6094379124341003,3.2019744401219845,0.0,1.6094379124341003,3.637945435966299,1.6094379124341003
2.6390573296152584,4.653960350157523,3.295836866004329,3.8501476017100584,4.61512051684126,4.007333185232471,4.143134726391533
2.3025850929940455,4.51085950651685,3.2019744401219845,3.6635616461296463,4.465908118654584,3.7135720667043075,4.127134385045092
2.4849066497880004,4.672828834461906,3.7135720667043075,3.7135720667043075,4.653960350157523,4.007333185232471,4.110873864173311
3.2188758248682006,5.337538079701318,4.2484952420493585,4.465908118654584,5.323009979138408,4.634728988229636,4.948759890378168
3.1780538303479453,5.488937726156686,4.23410650459726,4.61512051684126,5.442417710521793,4.7535901911063645,5.003946305945459
0.0,2.0794415416798357,3.2019744401219845,3.4387181094144488,2.0794415416798357,1.6094379124341003,4.032047750996723
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3862943611198906,3.8918202981106265,2.5649493574615367,3.295836866004329,3.6888794541139363,3.4657359027997265,3.4011973816621555
2.197224577336219,4.61512051684126,3.5553480614894135,3.7135720667043075,4.605170185988091,4.007333185232471,3.332204510175204
2.833213344056216,4.762173934797756,3.6888794541139363,3.7612001156935624,4.718498871295094,3.988984046564274,4.174387269895637
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3025850929940455,3.58351893845611,2.197224577336219,2.833213344056216,3.5553480614894135,2.4849066497880004,3.3672958299864737
2.5649493574615367,4.442651256490317,3.3672958299864737,3.4657359027997265,4.394449154672438,3.4965075614664802,4.174387269895637
2.0794415416798357,4.553876891600541,3.2019744401219845,3.7135720667043075,4.553876891600541,3.8918202981106265,3.988984046564274
2.197224577336219,4.418840607796597,3.1780538303479453,3.58351893845611,4.3694478524670215,4.007333185232471,3.737669618283368
0.0,2.5649493574615367,1.6094379124341003,1.9459101490553132,2.5649493574615367,1.6094379124341003,1.3862943611198906
0.0,2.4849066497880004,3.2019744401219845,1.9459101490553132,2.3025850929940455,3.637945435966299,2.3025850929940455
4.127134385045092,6.437751649736401,5.293304824724492,5.62040086571715,6.410174881966167,5.7430031878094825,6.248042874508429
1.791759469228055,3.4965075614664802,3.2019744401219845,1.9459101490553132,3.4965075614664802,2.3978952727983707,2.772588722239781
2.3978952727983707,4.174387269895637,3.2019744401219845,3.332204510175204,4.174387269895637,3.58351893845611,3.4657359027997265
2.3978952727983707,4.477336814478206,3.4657359027997265,3.6109179126442243,4.465908118654584,3.8712010109078907,4.127134385045092
2.3978952727983707,4.787491742782046,3.6375861597263857,4.060443010546419,4.736198448394496,4.189654742026425,4.2484952420493585
0.0,2.70805020110221,1.3862943611198906,2.197224577336219,4.134308204651952,1.9459101490553132,1.6094379124341003
3.1354942159291497,4.859812404361672,3.526360524616161,3.828641396489095,4.859812404361672,3.951243718581427,4.6443908991413725
2.833213344056216,4.0943445622221,3.044522437723423,3.044522437723423,4.07753744390572,3.4657359027997265,3.2580965380214817
2.3978952727983707,4.060443010546419,2.833213344056216,3.4339872044851463,4.134308204651952,3.4657359027997265,2.995732273553991
2.0794415416798357,4.290459441148391,3.1780538303479453,3.1354942159291497,4.290459441148391,3.4657359027997265,3.6888794541139363
2.0794415416798357,4.2626798770413155,3.0910424533583156,3.4339872044851463,4.2626798770413155,3.332204510175204,4.1588830833596715
2.5649493574615367,4.0943445622221,3.2019744401219845,3.295836866004329,3.9702919135521215,3.044522437723423,3.8918202981106265
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.197224577336219,4.304065093204169,3.2019744401219845,3.4011973816621555,4.290459441148391,3.6888794541139363,3.8066624897703196
2.0794415416798357,3.6888794541139363,2.4849066497880004,3.044522437723423,3.6109179126442243,2.9444389791664403,3.0910424533583156
2.3978952727983707,4.59511985013459,3.2019744401219845,3.951243718581427,4.5217885770490405,3.8712010109078907,3.912023005428146
2.4849066497880004,4.2484952420493585,3.2019744401219845,3.5553480614894135,4.110873864173311,3.4965075614664802,3.6888794541139363
1.791759469228055,4.007333185232471,3.2019744401219845,3.295836866004329,3.9702919135521215,3.1780538303479453,3.1780538303479453
2.4849066497880004,4.532599493153255,3.58351893845611,3.2188758248682006,4.134308204651952,3.8501476017100584,4.060443010546419
2.3025850929940455,4.110873864173311,3.044522437723423,3.2188758248682006,4.134308204651952,3.6375861597263857,3.737669618283368
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.526360524616161,5.488937726156686,4.330733340286331,4.499809670330265,5.442417710521793,4.736198448394496,5.123963979403259
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3978952727983707,4.007333185232471,2.9444389791664403,2.833213344056216,3.988984046564274,3.2188758248682006,3.8712010109078907
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6390573296152584,4.6913478822291435,3.6375861597263857,3.8918202981106265,4.663439094112067,3.6888794541139363,4.290459441148391
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.951243718581427,5.793013608384143,4.499809670330265,4.927253685157204,5.780743515792329,4.927253685157204,5.4116460518550396
2.9444389791664403,5.365976015021851,4.025351690735149,4.543294782270004,5.351858133476067,4.672828834461906,4.836281906951478
2.0794415416798357,3.6635616461296463,2.197224577336219,2.9444389791664403,3.6635616461296463,3.1354942159291497,3.332204510175204
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3025850929940455,4.276666119016055,3.2019744401219845,3.3672958299864737,4.2626798770413155,3.784189633918261,3.9702919135521215
2.3025850929940455,4.543294782270004,3.4339872044851463,3.6375861597263857,4.543294782270004,3.784189633918261,4.110873864173311
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3862943611198906,3.737669618283368,3.2019744401219845,3.0910424533583156,3.737669618283368,3.0910424533583156,3.4657359027997265
0.0,2.9444389791664403,3.2019744401219845,2.197224577336219,2.9444389791664403,2.3025850929940455,2.9444389791664403
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3862943611198906,3.6109179126442243,3.2019744401219845,2.833213344056216,3.6109179126442243,2.9444389791664403,2.70805020110221
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.4849066497880004,1.6094379124341003,1.3862943611198906,2.4849066497880004,2.0794415416798357,2.3025850929940455
3.295836866004329,5.361292165709425,4.2626798770413155,4.564348191467836,5.361292165709425,4.6913478822291435,5.135798437050261
2.197224577336219,4.553876891600541,3.2580965380214817,3.8712010109078907,4.553876891600541,4.007333185232471,4.418840607796597
