NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,Mujeres de 12-49,Poblacion Total,Poblacion de 0 a 5,Personas c/religion,Personas Casadas,Personas s/religion,Personas Ocupadas,Personas S/Internet,Personas C/Servicio de Salud
Tabasco,5,Comalcalco,1,Comalcalco,0326,56.0,181.0,9.0,165.0,83.0,15.0,82.0,28.0,124.0
Tabasco,5,Comalcalco,1,Comalcalco,0326,86.0,291.0,14.0,273.0,131.0,18.0,126.0,31.0,205.0
Tabasco,5,Comalcalco,1,Comalcalco,0330,34.0,102.0,5.0,102.0,50.0,0.0,58.0,9.0,83.0
Tabasco,5,Comalcalco,1,Comalcalco,0330,9.0,23.0,0.0,20.0,12.0,3.0,17.0,0.0,23.0
Tabasco,5,Comalcalco,1,Comalcalco,0330,9.0,28.0,3.0,26.0,13.0,9.906078158222744,11.0,0.0,21.0
Tabasco,5,Comalcalco,1,Comalcalco,0330,30.0,87.0,5.0,85.0,29.0,9.906078158222744,29.0,8.0,70.0
Tabasco,5,Comalcalco,1,Comalcalco,0330,27.0,89.0,4.0,83.0,48.0,6.0,50.0,16.0,58.0
Tabasco,5,Comalcalco,1,Comalcalco,0330,47.0,144.0,6.0,132.0,59.0,12.0,68.0,18.0,123.0
Tabasco,5,Comalcalco,1,Comalcalco,035A,31.772851503188583,111.0,3.0,94.0,45.0,17.0,49.0,12.0,88.0
Tabasco,5,Comalcalco,1,Comalcalco,035A,36.0,136.0,7.0,129.0,73.0,7.0,57.0,6.0,91.0
Tabasco,5,Comalcalco,1,Comalcalco,035A,20.0,77.0,4.0,77.0,36.0,0.0,25.0,10.0,77.0
Tabasco,5,Comalcalco,1,Comalcalco,0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,1,Comalcalco,0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,1,Comalcalco,0364,31.772851503188583,105.0,7.0,100.0,55.0,5.0,46.0,4.0,89.0
Tabasco,5,Comalcalco,1,Comalcalco,0364,37.0,105.0,4.0,85.0,41.0,20.0,85.0,6.0,71.0
Tabasco,5,Comalcalco,1,Comalcalco,0364,29.0,91.0,4.0,89.0,38.0,9.906078158222744,24.0,3.0,83.0
Tabasco,5,Comalcalco,1,Comalcalco,0364,31.772851503188583,99.0,6.0,94.0,39.0,5.0,43.0,5.0,74.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,23.0,79.0,3.0,58.0,30.0,21.0,37.0,19.0,35.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,55.0,149.0,8.0,138.0,67.0,11.0,62.0,24.0,87.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,74.0,221.0,6.0,186.0,87.0,35.0,145.0,28.0,103.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,31.772851503188583,92.0,3.0,89.0,52.0,3.0,35.0,23.0,72.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,55.0,174.0,6.0,171.0,78.0,3.0,101.0,20.0,113.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,31.772851503188583,70.0,0.0,68.0,27.0,9.906078158222744,31.0,17.0,27.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,6.0,34.0,0.0,31.0,20.0,3.0,20.0,6.0,31.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,31.772851503188583,62.0,4.0,52.0,30.0,10.0,30.0,9.0,42.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,31.772851503188583,116.0,5.0,83.0,41.0,33.0,48.0,19.0,96.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,23.0,81.0,4.0,79.0,31.0,9.906078158222744,28.0,17.0,55.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,31.772851503188583,84.0,3.0,83.0,33.0,9.906078158222744,37.0,15.0,47.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,9.0,30.0,3.0,79.1235484742101,13.0,4.0,13.0,8.0,27.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,31.772851503188583,66.0,3.0,62.0,28.0,4.0,32.0,11.0,59.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,31.772851503188583,45.0,3.0,36.0,21.0,9.0,19.0,13.429552281504792,39.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,13.0,52.0,4.0,51.0,22.0,9.906078158222744,28.0,13.429552281504792,43.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,31.772851503188583,54.0,4.0,53.0,27.0,9.906078158222744,27.0,3.0,52.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,31.772851503188583,25.0,0.0,24.0,13.0,9.906078158222744,19.0,13.429552281504792,7.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,25.0,82.0,4.0,70.0,37.0,8.0,43.0,10.0,70.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,12.0,33.0,3.0,31.0,14.0,9.906078158222744,20.0,8.0,20.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,23.0,78.0,3.0,76.0,32.0,9.906078158222744,38.0,12.0,46.0
Tabasco,5,Comalcalco,1,Comalcalco,042A,34.0,96.0,6.0,91.0,33.0,5.0,42.0,22.0,52.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,31.772851503188583,76.0,4.0,60.0,25.0,16.0,39.0,16.0,62.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,31.772851503188583,41.0,0.0,40.0,14.0,0.0,17.0,9.0,26.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,38.0,126.0,9.0,112.0,48.0,14.0,45.0,27.0,91.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,6.0,25.0,0.0,25.0,15.0,0.0,15.0,4.0,25.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,33.0,141.0,6.0,130.0,52.0,8.0,61.0,20.0,87.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,31.772851503188583,13.0,0.0,10.0,10.0,3.0,5.0,3.0,7.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,31.772851503188583,60.0,5.0,55.0,31.0,5.0,24.0,18.0,46.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,3.0,12.0,0.0,12.0,6.0,0.0,4.0,13.429552281504792,8.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,8.0,27.0,0.0,79.1235484742101,12.0,4.0,10.0,5.0,12.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,42.0,135.0,8.0,107.0,42.0,20.0,49.0,11.0,90.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,32.0,84.0,4.0,80.0,26.0,4.0,37.0,8.0,51.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,45.0,164.0,10.0,155.0,74.0,9.0,71.0,33.0,104.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,40.0,136.0,3.0,125.0,59.0,11.0,31.0,31.0,93.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,90.0,289.0,20.0,282.0,126.0,7.0,114.0,57.0,186.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,30.0,76.0,4.0,76.0,36.0,0.0,23.0,7.0,54.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,68.0,225.0,10.0,192.0,105.0,33.0,117.0,25.0,157.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,31.772851503188583,9.0,0.0,79.1235484742101,6.0,0.0,6.0,13.429552281504792,8.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,24.0,62.0,3.0,62.0,18.0,0.0,34.0,3.0,46.0
Tabasco,5,Comalcalco,1,Comalcalco,0434,31.772851503188583,21.0,0.0,20.0,12.0,9.906078158222744,9.0,4.0,9.0
Tabasco,5,Comalcalco,1,Comalcalco,0523,19.0,67.0,3.0,61.0,26.0,6.0,32.0,12.0,48.0
Tabasco,5,Comalcalco,1,Comalcalco,0523,22.0,63.0,5.0,63.0,31.0,0.0,34.0,8.0,34.0
Tabasco,5,Comalcalco,1,Comalcalco,0523,14.0,50.0,3.0,43.0,20.0,7.0,19.0,12.0,33.0
Tabasco,5,Comalcalco,1,Comalcalco,0523,22.0,70.0,3.0,68.0,23.0,9.906078158222744,36.0,7.0,49.0
Tabasco,5,Comalcalco,1,Comalcalco,0523,31.772851503188583,62.0,6.0,56.0,29.0,6.0,27.0,14.0,41.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,31.772851503188583,72.0,4.0,69.0,32.0,3.0,33.0,13.429552281504792,44.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,139.0,462.0,13.0,447.0,201.0,15.0,309.0,48.0,371.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,31.772851503188583,42.0,0.0,41.0,18.0,9.906078158222744,23.0,0.0,32.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,31.772851503188583,9.0,0.0,8.0,6.0,9.906078158222744,6.0,13.429552281504792,5.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,31.772851503188583,18.0,0.0,13.0,8.0,5.0,8.0,0.0,12.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,3.0,7.0,0.0,7.0,4.0,0.0,3.0,0.0,6.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,51.0,152.0,7.0,147.0,63.0,5.0,98.0,9.0,116.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,3.0,11.0,0.0,11.0,6.0,0.0,6.0,0.0,9.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,31.772851503188583,30.0,0.0,25.0,17.0,5.0,23.0,13.429552281504792,19.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,31.772851503188583,63.0,4.0,59.0,26.0,4.0,37.0,5.0,33.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,31.772851503188583,9.0,0.0,9.0,3.0,0.0,41.539960287912635,13.429552281504792,4.0
Tabasco,5,Comalcalco,1,Comalcalco,0557,31.772851503188583,27.0,0.0,22.0,10.0,5.0,12.0,0.0,17.0
Tabasco,5,Comalcalco,1,Comalcalco,0561,4.0,10.0,0.0,10.0,6.0,0.0,5.0,0.0,7.0
Tabasco,5,Comalcalco,1,Comalcalco,0561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,2,Aldama,0237,31.772851503188583,93.0,3.0,93.0,43.0,0.0,44.0,20.0,66.0
Tabasco,5,Comalcalco,2,Aldama,0237,42.0,145.0,6.0,132.0,63.0,13.0,65.0,26.0,110.0
Tabasco,5,Comalcalco,2,Aldama,0237,41.0,141.0,14.0,136.0,66.0,5.0,61.0,29.0,102.0
Tabasco,5,Comalcalco,2,Aldama,0237,48.0,163.0,7.0,160.0,74.0,3.0,83.0,30.0,139.0
Tabasco,5,Comalcalco,2,Aldama,0237,31.772851503188583,85.0,4.0,78.0,39.0,7.0,48.0,17.0,61.0
Tabasco,5,Comalcalco,2,Aldama,0237,31.772851503188583,81.0,6.0,74.0,36.0,6.0,30.0,7.0,48.0
Tabasco,5,Comalcalco,2,Aldama,0237,31.772851503188583,32.0,3.0,31.0,10.0,9.906078158222744,9.0,6.0,28.0
Tabasco,5,Comalcalco,2,Aldama,0237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,2,Aldama,0237,16.0,42.0,3.0,42.0,22.0,0.0,19.0,9.0,27.0
Tabasco,5,Comalcalco,2,Aldama,0237,31.772851503188583,64.0,8.0,45.0,26.0,19.0,33.0,17.0,47.0
Tabasco,5,Comalcalco,2,Aldama,0237,21.0,70.0,4.0,67.0,34.0,3.0,37.0,12.0,45.0
Tabasco,5,Comalcalco,2,Aldama,0237,22.0,61.0,3.0,55.0,25.0,6.0,23.0,10.0,41.0
Tabasco,5,Comalcalco,2,Aldama,0237,39.0,119.0,9.0,87.0,48.0,32.0,53.0,30.0,96.0
Tabasco,5,Comalcalco,2,Aldama,0237,24.0,79.0,7.0,60.0,37.0,19.0,41.0,22.0,54.0
Tabasco,5,Comalcalco,2,Aldama,0237,31.772851503188583,15.0,0.0,15.0,6.0,0.0,9.0,6.0,11.0
Tabasco,5,Comalcalco,2,Aldama,0237,31.772851503188583,112.0,3.0,94.0,43.0,18.0,46.0,28.0,69.0
Tabasco,5,Comalcalco,2,Aldama,0237,26.0,79.0,6.0,76.0,35.0,3.0,32.0,9.0,51.0
Tabasco,5,Comalcalco,2,Aldama,0237,29.0,96.0,4.0,93.0,39.0,3.0,42.0,19.0,90.0
Tabasco,5,Comalcalco,2,Aldama,0237,31.772851503188583,48.0,4.0,44.0,15.0,4.0,15.0,15.0,25.0
Tabasco,5,Comalcalco,2,Aldama,0237,24.0,81.0,3.0,73.0,34.0,4.0,26.0,14.0,73.0
Tabasco,5,Comalcalco,2,Aldama,0237,31.0,97.0,7.0,84.0,44.0,13.0,33.0,18.0,70.0
Tabasco,5,Comalcalco,2,Aldama,0237,31.772851503188583,33.0,0.0,33.0,14.0,0.0,18.0,8.0,20.0
Tabasco,5,Comalcalco,2,Aldama,0237,31.772851503188583,77.0,3.0,69.0,37.0,8.0,40.0,16.0,62.0
Tabasco,5,Comalcalco,2,Aldama,0237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,2,Aldama,0237,31.772851503188583,57.0,5.0,36.0,23.0,21.0,19.0,16.0,31.0
Tabasco,5,Comalcalco,2,Aldama,0237,31.772851503188583,66.0,4.0,56.0,32.0,10.0,33.0,17.0,37.0
Tabasco,5,Comalcalco,2,Aldama,0237,3.0,12.0,0.0,11.0,6.0,9.906078158222744,8.0,13.429552281504792,9.0
Tabasco,5,Comalcalco,2,Aldama,0237,3.0,16.0,0.0,16.0,4.0,0.0,7.0,4.0,9.0
Tabasco,5,Comalcalco,2,Aldama,0241,62.0,192.0,15.0,167.0,84.0,25.0,56.0,50.0,111.0
Tabasco,5,Comalcalco,2,Aldama,0241,37.0,125.0,4.0,106.0,47.0,19.0,60.0,27.0,68.0
Tabasco,5,Comalcalco,2,Aldama,0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,2,Aldama,0241,24.0,74.0,6.0,65.0,40.0,9.0,29.0,13.0,39.0
Tabasco,5,Comalcalco,2,Aldama,0241,19.0,72.0,7.0,70.0,35.0,9.906078158222744,30.0,14.0,49.0
Tabasco,5,Comalcalco,2,Aldama,0241,31.772851503188583,38.0,3.0,30.0,12.0,8.0,18.0,10.0,25.0
Tabasco,5,Comalcalco,2,Aldama,0241,31.772851503188583,48.0,3.0,46.0,23.0,9.906078158222744,20.0,6.0,27.0
Tabasco,5,Comalcalco,2,Aldama,0241,59.0,183.0,10.0,168.0,85.0,15.0,76.0,31.0,97.0
Tabasco,5,Comalcalco,2,Aldama,0241,31.772851503188583,74.0,3.0,67.0,35.0,7.0,30.0,14.0,31.0
Tabasco,5,Comalcalco,2,Aldama,0241,27.0,81.0,5.0,74.0,37.0,7.0,39.0,24.0,59.0
Tabasco,5,Comalcalco,2,Aldama,0241,31.772851503188583,37.0,3.0,32.0,15.0,5.0,19.0,4.0,22.0
Tabasco,5,Comalcalco,2,Aldama,0241,8.0,25.0,0.0,23.0,11.0,9.906078158222744,16.0,6.0,12.0
Tabasco,5,Comalcalco,2,Aldama,0241,39.0,103.0,3.0,90.0,47.0,13.0,37.0,26.0,60.0
Tabasco,5,Comalcalco,2,Aldama,0241,62.0,205.0,10.0,187.0,84.0,18.0,69.0,39.0,97.0
Tabasco,5,Comalcalco,2,Aldama,0241,31.772851503188583,61.0,4.0,55.0,32.0,6.0,24.0,12.0,48.0
Tabasco,5,Comalcalco,2,Aldama,0241,74.0,242.0,9.0,221.0,100.0,21.0,102.0,61.0,165.0
Tabasco,5,Comalcalco,2,Aldama,0241,42.0,136.0,9.0,123.0,58.0,13.0,73.0,25.0,100.0
Tabasco,5,Comalcalco,2,Aldama,0241,31.772851503188583,101.0,5.0,79.0,43.0,22.0,43.0,16.0,87.0
Tabasco,5,Comalcalco,2,Aldama,0241,8.0,24.0,0.0,22.0,10.0,9.906078158222744,9.0,13.429552281504792,19.0
Tabasco,5,Comalcalco,2,Aldama,0241,31.772851503188583,40.0,4.0,40.0,16.0,0.0,11.0,6.0,35.0
Tabasco,5,Comalcalco,2,Aldama,0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,2,Aldama,0241,9.0,24.0,3.0,79.1235484742101,10.0,9.906078158222744,9.0,6.0,17.0
Tabasco,5,Comalcalco,2,Aldama,0241,7.0,21.0,0.0,21.0,10.0,0.0,9.0,5.0,18.0
Tabasco,5,Comalcalco,2,Aldama,0241,9.0,32.0,4.0,28.0,11.0,4.0,19.0,8.0,28.0
Tabasco,5,Comalcalco,2,Aldama,0241,9.0,22.0,0.0,79.1235484742101,10.0,3.0,7.0,4.0,8.0
Tabasco,5,Comalcalco,2,Aldama,0241,40.0,114.0,5.0,114.0,48.0,0.0,47.0,21.0,73.0
Tabasco,5,Comalcalco,2,Aldama,0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,2,Aldama,0241,10.0,37.0,3.0,31.0,17.0,6.0,20.0,6.0,27.0
Tabasco,5,Comalcalco,2,Aldama,0241,5.0,15.0,0.0,14.0,8.0,9.906078158222744,7.0,13.429552281504792,12.0
Tabasco,5,Comalcalco,2,Aldama,0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,2,Aldama,0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,2,Aldama,0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,2,Aldama,0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,2,Aldama,0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,44.0,146.0,13.0,141.0,60.0,4.0,68.0,31.0,103.0
Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,77.0,239.0,19.0,238.0,105.0,9.906078158222744,109.0,56.0,151.0
Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,31.772851503188583,104.0,6.0,89.0,42.0,15.0,40.0,31.0,54.0
Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,13.0,48.0,7.0,32.0,23.0,16.0,16.0,9.0,44.0
Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,43.0,143.0,11.0,130.0,68.0,13.0,57.0,36.0,94.0
Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,31.772851503188583,51.0,6.0,49.0,25.0,9.906078158222744,22.0,13.0,34.0
Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,69.0,218.0,14.0,198.0,109.0,20.0,76.0,52.0,147.0
Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,26.0,109.0,4.0,94.0,46.0,15.0,53.0,25.0,63.0
Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,63.0,229.0,22.0,176.0,103.0,53.0,97.0,54.0,132.0
Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,36.0,131.0,11.0,124.0,58.0,7.0,41.0,29.0,113.0
Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,31.772851503188583,83.0,6.0,75.0,44.0,8.0,35.0,24.0,44.0
Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,552.0,1942.0,141.0,1752.0,898.0,189.0,1126.0,438.0,1676.0
Tabasco,5,Comalcalco,12,Carlos Greene,0487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,12,Carlos Greene,0487,11.0,39.0,0.0,39.0,13.0,0.0,17.0,7.0,8.0
Tabasco,5,Comalcalco,12,Carlos Greene,0487,19.0,73.0,3.0,64.0,33.0,9.0,27.0,14.0,10.0
Tabasco,5,Comalcalco,12,Carlos Greene,0487,37.0,125.0,7.0,97.0,58.0,28.0,42.0,25.0,66.0
Tabasco,5,Comalcalco,12,Carlos Greene,0487,52.0,164.0,6.0,154.0,69.0,10.0,77.0,36.0,131.0
Tabasco,5,Comalcalco,12,Carlos Greene,0487,52.0,190.0,13.0,160.0,77.0,30.0,83.0,40.0,142.0
Tabasco,5,Comalcalco,12,Carlos Greene,0487,20.0,69.0,5.0,50.0,30.0,19.0,32.0,16.0,16.0
Tabasco,5,Comalcalco,12,Carlos Greene,0487,41.0,151.0,12.0,140.0,56.0,11.0,53.0,30.0,33.0
Tabasco,5,Comalcalco,12,Carlos Greene,0487,30.0,103.0,5.0,91.0,44.0,12.0,45.0,32.0,45.0
Tabasco,5,Comalcalco,12,Carlos Greene,0487,3.0,13.0,0.0,79.1235484742101,6.0,5.0,9.0,5.0,61.45396904332691
Tabasco,5,Comalcalco,12,Carlos Greene,0487,31.772851503188583,94.0,3.0,75.0,45.0,19.0,39.0,27.0,36.0
Tabasco,5,Comalcalco,12,Carlos Greene,0487,31.772851503188583,75.0,6.0,66.0,26.0,9.0,26.0,18.0,19.0
Tabasco,5,Comalcalco,12,Carlos Greene,0487,25.0,98.0,6.0,91.0,39.0,7.0,38.0,25.0,78.0
Tabasco,5,Comalcalco,16,Cocohital,0171,55.0,175.0,11.0,170.0,86.0,5.0,71.0,45.0,115.0
Tabasco,5,Comalcalco,16,Cocohital,0171,40.0,139.0,12.0,126.0,71.0,13.0,94.0,29.0,72.0
Tabasco,5,Comalcalco,16,Cocohital,0171,42.0,161.0,8.0,160.0,78.0,9.906078158222744,51.0,39.0,131.0
Tabasco,5,Comalcalco,16,Cocohital,0171,31.772851503188583,16.0,0.0,16.0,10.0,0.0,8.0,4.0,14.0
Tabasco,5,Comalcalco,16,Cocohital,0171,33.0,107.0,6.0,99.0,46.0,8.0,48.0,26.0,77.0
Tabasco,5,Comalcalco,16,Cocohital,0171,31.772851503188583,83.0,4.0,73.0,45.0,10.0,54.0,20.0,66.0
Tabasco,5,Comalcalco,16,Cocohital,0171,54.0,202.0,17.0,173.0,101.0,29.0,124.0,46.0,97.0
Tabasco,5,Comalcalco,16,Cocohital,0171,103.0,402.0,19.0,376.0,185.0,26.0,281.0,105.0,321.0
Tabasco,5,Comalcalco,16,Cocohital,0171,115.0,407.0,23.0,390.0,206.0,17.0,177.0,107.0,270.0
Tabasco,5,Comalcalco,16,Cocohital,0171,31.772851503188583,28.0,0.0,27.0,14.0,9.906078158222744,16.0,9.0,15.0
Tabasco,5,Comalcalco,16,Cocohital,0171,9.0,33.0,0.0,79.1235484742101,20.0,9.906078158222744,11.0,11.0,17.0
Tabasco,5,Comalcalco,16,Cocohital,0171,40.0,150.0,8.0,136.0,72.0,14.0,78.0,36.0,48.0
Tabasco,5,Comalcalco,16,Cocohital,0171,31.772851503188583,50.0,3.0,45.0,19.0,5.0,18.0,8.0,48.0
Tabasco,5,Comalcalco,16,Cocohital,0171,7.0,28.0,4.0,21.0,14.0,7.0,16.0,8.0,22.0
Tabasco,5,Comalcalco,16,Cocohital,0171,31.772851503188583,22.0,0.0,79.1235484742101,14.0,0.0,13.0,7.0,18.0
Tabasco,5,Comalcalco,16,Cocohital,0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,5,Comalcalco,16,Cocohital,0171,31.0,123.0,10.0,106.0,67.0,17.0,51.0,30.0,94.0
Tabasco,5,Comalcalco,16,Cocohital,0171,34.0,120.0,6.0,118.0,55.0,9.906078158222744,64.0,23.0,71.0
Tabasco,5,Comalcalco,16,Cocohital,0171,31.772851503188583,94.0,4.0,94.0,47.0,0.0,54.0,26.0,66.0
Tabasco,5,Comalcalco,16,Cocohital,0171,31.772851503188583,8.0,0.0,8.0,4.0,0.0,5.0,13.429552281504792,8.0
Tabasco,5,Comalcalco,16,Cocohital,0171,31.772851503188583,79.0,4.0,79.0,41.0,0.0,52.0,20.0,60.0
Tabasco,5,Comalcalco,16,Cocohital,0171,60.0,217.0,11.0,207.0,108.0,10.0,168.0,54.0,183.0
Tabasco,5,Comalcalco,17,Cupilco,0129,25.0,81.0,0.0,80.0,29.0,9.906078158222744,41.0,13.0,54.0
Tabasco,5,Comalcalco,17,Cupilco,0129,19.0,70.0,3.0,68.0,30.0,9.906078158222744,27.0,13.0,32.0
Tabasco,5,Comalcalco,17,Cupilco,0129,31.772851503188583,58.0,0.0,58.0,26.0,0.0,24.0,9.0,40.0
Tabasco,5,Comalcalco,17,Cupilco,0129,11.0,40.0,3.0,33.0,16.0,7.0,20.0,8.0,15.0
Tabasco,5,Comalcalco,17,Cupilco,0129,31.772851503188583,73.0,9.0,73.0,26.0,0.0,29.0,15.0,41.0
Tabasco,5,Comalcalco,17,Cupilco,0129,31.772851503188583,16.0,0.0,16.0,8.0,0.0,6.0,4.0,0.0
Tabasco,5,Comalcalco,17,Cupilco,0129,731.0,2336.0,149.0,2302.0,1018.0,32.0,1181.0,485.0,2081.0
Tabasco,5,Comalcalco,20,Chichicapa,0379,31.772851503188583,66.0,5.0,59.0,22.0,7.0,26.0,8.0,57.0
Tabasco,5,Comalcalco,20,Chichicapa,0379,31.772851503188583,69.0,8.0,69.0,25.0,0.0,26.0,16.0,39.0
Tabasco,5,Comalcalco,20,Chichicapa,0379,26.0,75.0,3.0,74.0,38.0,9.906078158222744,34.0,13.0,48.0
Tabasco,5,Comalcalco,20,Chichicapa,0379,16.0,47.0,3.0,46.0,21.0,9.906078158222744,15.0,4.0,35.0
Tabasco,5,Comalcalco,20,Chichicapa,0379,35.0,100.0,4.0,100.0,41.0,0.0,37.0,24.0,55.0
Tabasco,5,Comalcalco,20,Chichicapa,0379,31.772851503188583,41.0,3.0,41.0,22.0,0.0,20.0,11.0,29.0
Tabasco,5,Comalcalco,20,Chichicapa,0379,31.772851503188583,57.0,3.0,57.0,23.0,0.0,14.0,11.0,52.0
Tabasco,5,Comalcalco,20,Chichicapa,0379,90.0,257.0,8.0,240.0,107.0,16.0,103.0,43.0,151.0
Tabasco,5,Comalcalco,20,Chichicapa,0379,61.0,206.0,8.0,193.0,89.0,13.0,86.0,43.0,175.0
Tabasco,5,Comalcalco,20,Chichicapa,0379,7.0,31.0,0.0,79.1235484742101,12.0,0.0,18.0,7.0,23.0
Tabasco,5,Comalcalco,20,Chichicapa,0379,31.772851503188583,83.0,13.0,79.0,32.0,4.0,36.0,19.0,62.0
Tabasco,5,Comalcalco,20,Chichicapa,0379,31.772851503188583,66.0,4.0,65.0,27.0,9.906078158222744,36.0,13.0,27.0
Tabasco,5,Comalcalco,20,Chichicapa,0379,31.772851503188583,68.0,0.0,68.0,31.0,0.0,36.0,13.0,46.0
Tabasco,5,Comalcalco,20,Chichicapa,0379,20.0,66.0,3.0,79.1235484742101,23.0,4.0,27.0,16.0,46.0
