ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,Mujeres de 12-49,Poblacion Total,Poblacion de 0 a 5,Personas c/religion,Personas Casadas,Personas s/religion,Personas Ocupadas,Prom. Grado Escolar,Personas S/Internet,Personas C/Servicio de Salud
27,Tabasco,5,Comalcalco,1,Comalcalco,028A,23,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,028A,26,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,028A,29,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,028A,31,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,028A,34,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,028A,36,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,028A,39,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,028A,42,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,028A,43,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,028A,44,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0307,1,32,120,7,111,45,6,50,8.83,17,104
27,Tabasco,5,Comalcalco,1,Comalcalco,0307,3,190,633,69,595,265,38,249,9.22,144,458
27,Tabasco,5,Comalcalco,1,Comalcalco,0307,7,38,115,14,97,54,18,65,9.63,14,80
27,Tabasco,5,Comalcalco,1,Comalcalco,0311,4,45,146,13,138,56,8,56,13.5,11,106
27,Tabasco,5,Comalcalco,1,Comalcalco,0311,9,40,123,10,112,60,10,68,12.01,9,95
27,Tabasco,5,Comalcalco,1,Comalcalco,0311,10,53,171,11,148,76,23,72,12.47,18,146
27,Tabasco,5,Comalcalco,1,Comalcalco,0311,16,187,585,48,559,268,26,250,10.63,53,437
27,Tabasco,5,Comalcalco,1,Comalcalco,0311,19,51,151,18,140,66,11,63,11.51,13,114
27,Tabasco,5,Comalcalco,1,Comalcalco,0311,22,108,388,32,362,169,26,209,11.53,29,282
27,Tabasco,5,Comalcalco,1,Comalcalco,0311,24,45,141,9,131,67,10,76,11.98,10,76
27,Tabasco,5,Comalcalco,1,Comalcalco,0311,28,36,128,11,123,56,5,59,12.73,4,94
27,Tabasco,5,Comalcalco,1,Comalcalco,0311,29,39,123,13,116,48,7,75,14.45,8,90
27,Tabasco,5,Comalcalco,1,Comalcalco,0311,31,82,277,19,273,117,4,135,10.52,4,203
27,Tabasco,5,Comalcalco,1,Comalcalco,0311,33,70,203,18,203,93,0,102,9.69,18,145
27,Tabasco,5,Comalcalco,1,Comalcalco,0311,44,49,142,18,139,65,3,70,14.25,5,111
27,Tabasco,5,Comalcalco,1,Comalcalco,0326,1,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0326,2,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0326,3,69,241,26,211,109,30,91,13.02,8,192
27,Tabasco,5,Comalcalco,1,Comalcalco,0326,4,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0326,5,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0326,19,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0326,31,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0326,46,56,181,19,165,83,15,82,9.36,28,124
27,Tabasco,5,Comalcalco,1,Comalcalco,0326,47,86,291,29,273,131,18,126,11.63,31,205
27,Tabasco,5,Comalcalco,1,Comalcalco,0330,1,34,102,8,102,50,0,58,11.55,9,83
27,Tabasco,5,Comalcalco,1,Comalcalco,0330,3,9,23,0,20,12,3,17,13.57,0,23
27,Tabasco,5,Comalcalco,1,Comalcalco,0330,7,27,89,9,83,48,6,50,8.66,16,58
27,Tabasco,5,Comalcalco,1,Comalcalco,0330,8,47,144,14,132,59,12,68,13.04,18,123
27,Tabasco,5,Comalcalco,1,Comalcalco,035A,3,36,136,11,129,73,7,57,13.67,6,91
27,Tabasco,5,Comalcalco,1,Comalcalco,035A,5,20,77,12,77,36,0,25,11.4,10,77
27,Tabasco,5,Comalcalco,1,Comalcalco,0364,2,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0364,3,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0364,6,37,105,7,85,41,20,85,14,6,71
27,Tabasco,5,Comalcalco,1,Comalcalco,042A,1,23,79,9,58,30,21,37,8.18,19,35
27,Tabasco,5,Comalcalco,1,Comalcalco,042A,2,55,149,12,138,67,11,62,7.86,24,87
27,Tabasco,5,Comalcalco,1,Comalcalco,042A,3,74,221,22,186,87,35,145,9.5,28,103
27,Tabasco,5,Comalcalco,1,Comalcalco,042A,7,55,174,24,171,78,3,101,8.11,20,113
27,Tabasco,5,Comalcalco,1,Comalcalco,042A,26,25,82,10,70,37,8,43,10.74,10,70
27,Tabasco,5,Comalcalco,1,Comalcalco,042A,34,34,96,13,91,33,5,42,6.98,22,52
27,Tabasco,5,Comalcalco,1,Comalcalco,0434,5,38,126,20,112,48,14,45,9.11,27,91
27,Tabasco,5,Comalcalco,1,Comalcalco,0434,8,6,25,3,25,15,0,15,7.84,4,25
27,Tabasco,5,Comalcalco,1,Comalcalco,0434,10,33,141,17,130,52,8,61,9.1,20,87
27,Tabasco,5,Comalcalco,1,Comalcalco,0434,17,42,135,15,107,42,20,49,10.8,11,90
27,Tabasco,5,Comalcalco,1,Comalcalco,0434,21,45,164,21,155,74,9,71,9.53,33,104
27,Tabasco,5,Comalcalco,1,Comalcalco,0434,22,40,136,15,125,59,11,31,7.95,31,93
27,Tabasco,5,Comalcalco,1,Comalcalco,0434,23,90,289,48,282,126,7,114,8.87,57,186
27,Tabasco,5,Comalcalco,1,Comalcalco,0434,27,30,76,9,76,36,0,23,11.49,7,54
27,Tabasco,5,Comalcalco,1,Comalcalco,0434,28,68,225,23,192,105,33,117,8.38,25,157
27,Tabasco,5,Comalcalco,1,Comalcalco,0523,1,19,67,7,61,26,6,32,9.32,12,48
27,Tabasco,5,Comalcalco,1,Comalcalco,0523,4,14,50,9,43,20,7,19,9.06,12,33
27,Tabasco,5,Comalcalco,1,Comalcalco,0557,2,139,462,29,447,201,15,309,12.73,48,371
27,Tabasco,5,Comalcalco,1,Comalcalco,0557,9,3,7,0,7,4,0,3,16.5,0,6
27,Tabasco,5,Comalcalco,1,Comalcalco,0557,12,51,152,20,147,63,5,98,13.33,9,116
27,Tabasco,5,Comalcalco,1,Comalcalco,0557,16,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0557,18,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0557,19,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0557,20,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0557,22,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0557,23,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0557,27,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,1,Comalcalco,0561,9,4,10,0,10,6,0,5,12.63,0,7
27,Tabasco,5,Comalcalco,1,Comalcalco,0561,11,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,2,Aldama,0237,5,42,145,15,132,63,13,65,10.24,26,110
27,Tabasco,5,Comalcalco,2,Aldama,0237,8,41,141,25,136,66,5,61,8.76,29,102
27,Tabasco,5,Comalcalco,2,Aldama,0237,9,48,163,14,160,74,3,83,10.03,30,139
27,Tabasco,5,Comalcalco,2,Aldama,0237,15,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,2,Aldama,0237,22,22,61,6,55,25,6,23,11.33,10,41
27,Tabasco,5,Comalcalco,2,Aldama,0237,23,39,119,18,87,48,32,53,8.55,30,96
27,Tabasco,5,Comalcalco,2,Aldama,0237,26,24,79,10,60,37,19,41,8.58,22,54
27,Tabasco,5,Comalcalco,2,Aldama,0237,31,26,79,11,76,35,3,32,10.9,9,51
27,Tabasco,5,Comalcalco,2,Aldama,0237,32,29,96,8,93,39,3,42,9.89,19,90
27,Tabasco,5,Comalcalco,2,Aldama,0237,39,31,97,13,84,44,13,33,7.41,18,70
27,Tabasco,5,Comalcalco,2,Aldama,0237,42,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,2,Aldama,0241,4,62,192,29,167,84,25,56,8.43,50,111
27,Tabasco,5,Comalcalco,2,Aldama,0241,5,37,125,12,106,47,19,60,9.31,27,68
27,Tabasco,5,Comalcalco,2,Aldama,0241,8,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,2,Aldama,0241,9,24,74,9,65,40,9,29,9.8,13,39
27,Tabasco,5,Comalcalco,2,Aldama,0241,15,59,183,19,168,85,15,76,9.41,31,97
27,Tabasco,5,Comalcalco,2,Aldama,0241,18,27,81,11,74,37,7,39,9.12,24,59
27,Tabasco,5,Comalcalco,2,Aldama,0241,24,39,103,7,90,47,13,37,9.65,26,60
27,Tabasco,5,Comalcalco,2,Aldama,0241,25,62,205,26,187,84,18,69,8.64,39,97
27,Tabasco,5,Comalcalco,2,Aldama,0241,28,74,242,24,221,100,21,102,8.68,61,165
27,Tabasco,5,Comalcalco,2,Aldama,0241,29,42,136,13,123,58,13,73,10.2,25,100
27,Tabasco,5,Comalcalco,2,Aldama,0241,35,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,2,Aldama,0241,46,40,114,12,114,48,0,47,8.74,21,73
27,Tabasco,5,Comalcalco,2,Aldama,0241,48,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,2,Aldama,0241,53,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,2,Aldama,0241,54,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,2,Aldama,0241,55,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,2,Aldama,0241,56,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,2,Aldama,0241,57,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,1,44,146,21,141,60,4,68,8.53,31,103
27,Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,8,13,48,11,32,23,16,16,7.39,9,44
27,Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,9,43,143,20,130,68,13,57,7.19,36,94
27,Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,11,69,218,38,198,109,20,76,7.32,52,147
27,Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,12,26,109,13,94,46,15,53,6.84,25,63
27,Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,15,63,229,41,176,103,53,97,7.62,54,132
27,Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,16,36,131,20,124,58,7,41,7.34,29,113
27,Tabasco,5,Comalcalco,4,Arena 1ra. Sección,0148,800,552,1942,278,1752,898,189,1126,7.5,438,1676
27,Tabasco,5,Comalcalco,12,Carlos Greene,0487,1,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,12,Carlos Greene,0487,8,19,73,9,64,33,9,27,9.53,14,10
27,Tabasco,5,Comalcalco,12,Carlos Greene,0487,11,37,125,20,97,58,28,42,8.4,25,66
27,Tabasco,5,Comalcalco,12,Carlos Greene,0487,15,52,164,10,154,69,10,77,9.22,36,131
27,Tabasco,5,Comalcalco,12,Carlos Greene,0487,16,52,190,29,160,77,30,83,8.78,40,142
27,Tabasco,5,Comalcalco,12,Carlos Greene,0487,18,41,151,27,140,56,11,53,8.34,30,33
27,Tabasco,5,Comalcalco,12,Carlos Greene,0487,26,25,98,10,91,39,7,38,9.4,25,78
27,Tabasco,5,Comalcalco,16,Cocohital,0171,1,55,175,19,170,86,5,71,8.56,45,115
27,Tabasco,5,Comalcalco,16,Cocohital,0171,2,40,139,15,126,71,13,94,7.6,29,72
27,Tabasco,5,Comalcalco,16,Cocohital,0171,5,33,107,13,99,46,8,48,8.41,26,77
27,Tabasco,5,Comalcalco,16,Cocohital,0171,7,54,202,34,173,101,29,124,8.14,46,97
27,Tabasco,5,Comalcalco,16,Cocohital,0171,8,103,402,56,376,185,26,281,7.71,105,321
27,Tabasco,5,Comalcalco,16,Cocohital,0171,9,115,407,50,390,206,17,177,7.73,107,270
27,Tabasco,5,Comalcalco,16,Cocohital,0171,20,40,150,18,136,72,14,78,7.64,36,48
27,Tabasco,5,Comalcalco,16,Cocohital,0171,25,7,28,4,21,14,7,16,8.18,8,22
27,Tabasco,5,Comalcalco,16,Cocohital,0171,27,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,16,Cocohital,0171,28,31,123,19,106,67,17,51,8.33,30,94
27,Tabasco,5,Comalcalco,16,Cocohital,0171,800,60,217,24,207,108,10,168,6.81,54,183
27,Tabasco,5,Comalcalco,17,Cupilco,0129,11,11,40,7,33,16,7,20,11.43,8,15
27,Tabasco,5,Comalcalco,17,Cupilco,0129,800,731,2336,306,2302,1018,32,1181,8.19,485,2081
27,Tabasco,5,Comalcalco,20,Chichicapa,0379,6,35,100,9,100,41,0,37,9.51,24,55
27,Tabasco,5,Comalcalco,20,Chichicapa,0379,11,90,257,24,240,107,16,103,9.95,43,151
27,Tabasco,5,Comalcalco,20,Chichicapa,0379,12,61,206,21,193,89,13,86,9.25,43,175
27,Tabasco,5,Comalcalco,20,Chichicapa,0383,3,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,20,Chichicapa,0383,12,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,20,Chichicapa,0383,27,50,175,25,175,73,0,76,9.08,32,108
27,Tabasco,5,Comalcalco,20,Chichicapa,0383,32,30,87,7,82,32,5,36,9.2,24,48
27,Tabasco,5,Comalcalco,20,Chichicapa,0398,2,35,106,14,99,51,7,51,8.23,26,54
27,Tabasco,5,Comalcalco,20,Chichicapa,0398,7,55,149,22,143,66,6,74,10.08,20,118
27,Tabasco,5,Comalcalco,20,Chichicapa,0398,8,25,90,11,81,37,9,40,7.14,23,73
27,Tabasco,5,Comalcalco,20,Chichicapa,0398,9,20,65,8,62,25,3,25,7.81,17,22
27,Tabasco,5,Comalcalco,20,Chichicapa,0398,11,34,94,11,89,38,5,38,10.05,21,71
27,Tabasco,5,Comalcalco,20,Chichicapa,0398,22,18,72,10,72,27,0,37,8.28,12,53
27,Tabasco,5,Comalcalco,20,Chichicapa,0398,27,74,234,24,213,109,21,110,8.8,41,165
27,Tabasco,5,Comalcalco,20,Chichicapa,0398,29,49,155,26,155,62,0,74,8.2,35,113
27,Tabasco,5,Comalcalco,20,Chichicapa,0398,30,47,158,16,142,68,15,76,7.69,35,92
27,Tabasco,5,Comalcalco,20,Chichicapa,0398,32,30,102,17,98,42,4,48,10.77,12,67
27,Tabasco,5,Comalcalco,20,Chichicapa,0398,800,80,273,29,265,122,8,125,9,35,205
27,Tabasco,5,Comalcalco,25,Gregorio Méndez 1ra. Sección,010A,12,11,46,7,41,22,5,25,8.58,10,34
27,Tabasco,5,Comalcalco,25,Gregorio Méndez 1ra. Sección,010A,17,9,35,9,31,15,4,20,9.95,5,22
27,Tabasco,5,Comalcalco,25,Gregorio Méndez 1ra. Sección,010A,800,596,2017,228,1826,898,190,788,8.62,480,1463
27,Tabasco,5,Comalcalco,39,Lagartera,0129,800,979,3258,394,3253,1461,5,1808,7.34,504,2643
27,Tabasco,5,Comalcalco,41,León Zárate 1ra. Sección,0152,4,16,59,7,55,31,4,22,9.52,8,49
27,Tabasco,5,Comalcalco,41,León Zárate 1ra. Sección,0152,8,66,196,14,191,84,5,152,9.84,46,145
27,Tabasco,5,Comalcalco,41,León Zárate 1ra. Sección,0152,20,38,146,20,131,56,14,102,9.51,29,115
27,Tabasco,5,Comalcalco,41,León Zárate 1ra. Sección,0152,800,544,1808,220,1690,833,118,960,8.87,412,1190
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0576,1,86,300,33,286,118,14,116,8.37,78,194
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0576,2,46,141,14,129,64,12,52,9.84,23,82
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0576,3,93,294,34,268,137,26,98,8.01,73,260
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0576,5,82,303,39,274,126,29,163,7.38,76,209
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0576,7,50,158,17,146,78,12,55,9.44,32,101
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0576,8,71,270,30,227,135,43,109,9.57,50,167
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0576,9,33,117,13,96,50,21,52,7.86,25,86
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0576,10,32,112,12,88,48,24,60,7.34,28,44
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0576,17,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0576,24,27,78,8,66,33,12,32,8.31,19,62
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0580,1,179,606,79,582,271,24,198,8.24,148,239
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0580,3,38,120,18,105,57,15,84,8.44,30,84
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0580,7,98,358,51,333,163,25,243,8.39,82,246
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0580,9,94,270,27,260,134,10,98,9.84,65,90
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0580,13,36,129,16,121,57,8,78,7.57,32,74
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0580,15,41,127,15,108,54,19,72,8.3,27,80
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0580,17,52,149,16,143,57,6,84,8.47,29,124
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0580,18,35,115,12,101,49,14,73,9.87,20,64
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0580,19,58,203,25,188,89,15,130,8.41,45,100
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0580,20,46,151,15,134,76,17,93,9.02,40,90
27,Tabasco,5,Comalcalco,42,Miguel Hidalgo,0580,21,124,406,59,392,169,14,242,7.81,98,144
27,Tabasco,5,Comalcalco,52,Paso de Cupilco,0129,8,43,127,11,127,70,0,76,7.04,27,79
27,Tabasco,5,Comalcalco,52,Paso de Cupilco,0129,9,24,86,10,86,33,0,48,7.11,20,31
27,Tabasco,5,Comalcalco,52,Paso de Cupilco,0129,800,811,2699,341,2692,1197,7,1415,7.14,606,692
27,Tabasco,5,Comalcalco,58,Reyes Hernández 2da. Sección,0491,1,92,327,39,270,146,57,129,9.34,63,193
27,Tabasco,5,Comalcalco,58,Reyes Hernández 2da. Sección,0491,2,122,404,53,356,184,48,183,8.7,82,330
27,Tabasco,5,Comalcalco,58,Reyes Hernández 2da. Sección,0491,4,124,469,50,443,201,26,211,9.33,28,364
27,Tabasco,5,Comalcalco,58,Reyes Hernández 2da. Sección,0491,6,132,454,48,406,200,48,192,8.63,101,335
27,Tabasco,5,Comalcalco,58,Reyes Hernández 2da. Sección,0491,7,196,614,60,586,251,28,273,9.45,135,196
27,Tabasco,5,Comalcalco,58,Reyes Hernández 2da. Sección,0491,8,23,73,6,68,26,5,37,9.5,23,36
27,Tabasco,5,Comalcalco,58,Reyes Hernández 2da. Sección,0491,12,136,453,43,443,214,10,181,8.65,101,238
27,Tabasco,5,Comalcalco,58,Reyes Hernández 2da. Sección,0491,13,149,511,69,449,210,62,186,9.19,114,229
27,Tabasco,5,Comalcalco,58,Reyes Hernández 2da. Sección,0491,15,19,70,12,59,34,11,35,9.1,16,58
27,Tabasco,5,Comalcalco,58,Reyes Hernández 2da. Sección,0538,3,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,58,Reyes Hernández 2da. Sección,0538,4,27,92,13,80,36,12,48,7.33,21,85
27,Tabasco,5,Comalcalco,58,Reyes Hernández 2da. Sección,0542,1,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,59,Sargento López 1ra. Sección,0152,3,153,526,68,487,236,39,242,7.03,123,256
27,Tabasco,5,Comalcalco,59,Sargento López 1ra. Sección,0152,14,98,338,45,315,153,23,163,8.07,78,262
27,Tabasco,5,Comalcalco,59,Sargento López 1ra. Sección,0152,800,510,1714,219,1544,821,170,1141,8.05,401,987
27,Tabasco,5,Comalcalco,66,Tecolutilla,0400,1,87,289,38,262,136,27,166,8.72,53,168
27,Tabasco,5,Comalcalco,66,Tecolutilla,0400,3,47,141,15,138,63,3,67,10.17,18,105
27,Tabasco,5,Comalcalco,66,Tecolutilla,0400,5,50,173,15,164,78,9,95,9.28,33,122
27,Tabasco,5,Comalcalco,66,Tecolutilla,0400,6,69,241,29,205,116,36,140,8.9,44,142
27,Tabasco,5,Comalcalco,66,Tecolutilla,0400,11,30,107,9,102,53,5,44,9.2,20,73
27,Tabasco,5,Comalcalco,66,Tecolutilla,0400,12,27,103,14,98,47,5,45,10.03,18,75
27,Tabasco,5,Comalcalco,66,Tecolutilla,0400,15,43,133,7,126,68,7,68,9.46,24,71
27,Tabasco,5,Comalcalco,66,Tecolutilla,0400,17,35,122,12,116,44,6,38,8.69,23,82
27,Tabasco,5,Comalcalco,66,Tecolutilla,0400,22,34,105,9,97,50,8,45,7.77,21,71
27,Tabasco,5,Comalcalco,66,Tecolutilla,0400,23,61,190,20,173,82,17,78,8.14,38,154
27,Tabasco,5,Comalcalco,66,Tecolutilla,0400,27,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,66,Tecolutilla,0400,33,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,66,Tecolutilla,0400,34,51,184,16,176,86,8,66,8.26,37,105
27,Tabasco,5,Comalcalco,66,Tecolutilla,0400,37,20,64,9,56,26,8,22,8.53,13,19
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,3,29,100,15,78,53,22,37,9.22,23,99
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,5,32,94,13,85,39,9,40,10.07,13,94
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,6,5,15,0,12,6,3,8,10.21,5,15
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,7,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,8,33,115,7,109,53,6,55,8.79,20,115
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,9,31,101,14,87,44,14,35,10.99,14,98
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,11,25,81,9,69,33,12,29,10.08,14,81
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,12,23,77,7,69,33,8,27,9.1,17,77
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,13,59,186,11,161,82,25,62,9.54,30,183
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,14,38,139,14,112,66,27,58,9.48,27,139
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,15,44,141,8,137,67,4,53,9.01,31,97
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,21,31,101,8,80,45,21,47,7.91,19,101
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,24,21,69,11,60,29,9,20,10.12,10,69
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,25,39,109,15,93,54,16,43,9.61,17,109
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,31,20,71,10,64,27,7,20,8.17,11,50
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,32,33,116,13,106,59,10,52,9.56,19,116
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,33,40,114,11,101,40,13,47,11.07,18,114
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,35,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,36,39,130,15,107,58,23,48,9.11,17,130
27,Tabasco,5,Comalcalco,66,Tecolutilla,0415,800,17,46,8,46,17,0,19,10.76,6,42
27,Tabasco,5,Comalcalco,66,Tecolutilla,0468,1,54,179,21,143,87,36,80,9.76,31,117
27,Tabasco,5,Comalcalco,66,Tecolutilla,0468,2,37,125,11,117,62,8,62,10.51,13,97
27,Tabasco,5,Comalcalco,66,Tecolutilla,0468,3,32,84,4,64,30,20,40,9.87,11,58
27,Tabasco,5,Comalcalco,66,Tecolutilla,0468,4,44,146,16,127,64,19,57,9.74,32,68
27,Tabasco,5,Comalcalco,66,Tecolutilla,0468,6,47,144,18,138,55,6,46,10.53,23,84
27,Tabasco,5,Comalcalco,66,Tecolutilla,0468,7,11,50,7,47,28,3,24,9.84,11,40
27,Tabasco,5,Comalcalco,66,Tecolutilla,0468,11,23,78,9,69,34,9,32,9.29,15,52
27,Tabasco,5,Comalcalco,66,Tecolutilla,0468,21,43,126,10,107,65,19,63,11.44,16,88
27,Tabasco,5,Comalcalco,66,Tecolutilla,0472,1,57,176,15,173,87,3,65,10.16,28,132
27,Tabasco,5,Comalcalco,66,Tecolutilla,0472,2,34,139,9,126,56,13,72,9.13,26,97
27,Tabasco,5,Comalcalco,66,Tecolutilla,0472,4,39,103,8,100,49,3,46,9.06,14,72
27,Tabasco,5,Comalcalco,66,Tecolutilla,0472,5,44,124,8,111,57,13,51,8.64,29,86
27,Tabasco,5,Comalcalco,66,Tecolutilla,0472,6,52,163,19,152,74,11,58,10.03,27,134
27,Tabasco,5,Comalcalco,66,Tecolutilla,0472,11,42,121,13,110,50,11,63,11.15,14,66
27,Tabasco,5,Comalcalco,66,Tecolutilla,0472,12,28,101,15,97,43,4,48,9.48,14,77
27,Tabasco,5,Comalcalco,66,Tecolutilla,0472,26,37,109,8,97,49,12,47,9.98,27,53
27,Tabasco,5,Comalcalco,66,Tecolutilla,0519,1,37,100,11,80,43,20,44,8.21,18,44
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,1,28,126,8,109,54,17,60,11.27,17,96
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,2,79,231,16,189,93,42,131,12.01,19,194
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,3,73,261,22,247,104,14,107,10.51,26,213
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,8,74,234,16,216,112,18,119,11.93,22,191
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,10,61,201,19,185,77,16,99,11.48,22,142
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,11,47,140,15,121,59,19,59,11.03,20,103
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,12,88,311,26,276,141,35,145,12.09,30,205
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,14,35,134,16,109,63,25,48,9.81,18,76
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,15,73,232,23,217,98,15,136,10.68,20,183
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,20,41,112,4,108,46,4,39,10.96,6,66
