,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,Poblacion Total,Mujeres de 12-49,Poblacion de 0 a 5,Personas Casadas,Personas c/religion,Personas s/religion,Personas Ocupadas,Prom. Grado Escolar,Personas S/Internet,Personas C/Servicio de Salud
27017,22,Querétaro,16,San Juan del Río,11,Cerro Gordo,1607,83,27,12,39,61,22,41,10.4,12,70
27018,22,Querétaro,16,San Juan del Río,11,Cerro Gordo,1607,300,100,45,128,256,44,151,10.49,34,240
27019,22,Querétaro,16,San Juan del Río,11,Cerro Gordo,1607,147,51,17,70,116,31,70,11.47,15,129
27021,22,Querétaro,16,San Juan del Río,11,Cerro Gordo,1607,139,50,18,64,124,15,73,10.68,17,129
27023,22,Querétaro,16,San Juan del Río,11,Cerro Gordo,1607,271,95,40,109,221,50,136,10.6,49,230
27024,22,Querétaro,16,San Juan del Río,11,Cerro Gordo,1607,273,86,42,127,237,35,137,11.12,35,220
27025,22,Querétaro,16,San Juan del Río,11,Cerro Gordo,1607,148,52,21,73,116,32,89,11.25,28,133
27030,22,Querétaro,16,San Juan del Río,11,Cerro Gordo,1611,62,17,10,19,61,0,32,7.57,7,55
27032,22,Querétaro,16,San Juan del Río,11,Cerro Gordo,1611,163,52,20,74,158,5,76,7.6,37,109
27033,22,Querétaro,16,San Juan del Río,11,Cerro Gordo,1611,59,17,8,28,52,7,18,6.59,8,41
27051,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1081,91,30,8,32,85,6,49,9.09,8,74
27054,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1081,0,0,0,0,0,0,0,0.00,0,0
27056,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1081,110,34,12,50,110,0,49,8.15,20,99
27059,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1081,64,21,9,21,64,0,28,8.36,7,53
27062,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1081,0,0,0,0,0,0,0,0.00,0,0
27063,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1081,142,40,15,62,131,11,60,8.38,24,118
27071,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1081,100,30,9,38,97,3,42,8.57,14,81
27074,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1081,259,77,33,115,259,0,112,7.8,41,227
27077,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1081,146,45,23,54,145,0,77,8.29,28,130
27080,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1081,95,31,10,29,92,3,39,8.58,12,82
27084,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1081,173,56,20,66,169,4,60,6.89,36,133
27093,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,0,0,0,0,0,0,0,0.00,0,0
27096,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,0,0,0,0,0,0,0,0.00,0,0
27099,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,148,42,22,65,148,0,56,8.63,14,104
27100,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,0,0,0,0,0,0,0,0.00,0,0
27101,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,0,0,0,0,0,0,0,0.00,0,0
27109,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,121,37,17,48,121,0,55,7.56,21,95
27113,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,113,34,15,49,113,0,42,8.28,14,72
27116,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,0,0,0,0,0,0,0,0.00,0,0
27117,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,0,0,0,0,0,0,0,0.00,0,0
27118,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,0,0,0,0,0,0,0,0.00,0,0
27124,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,0,0,0,0,0,0,0,0.00,0,0
27125,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,0,0,0,0,0,0,0,0.00,0,0
27128,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,0,0,0,0,0,0,0,0.00,0,0
27129,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,0,0,0,0,0,0,0,0.00,0,0
27131,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,0,0,0,0,0,0,0,0.00,0,0
27133,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,0,0,0,0,0,0,0,0.00,0,0
27137,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1096,0,0,0,0,0,0,0,0.00,0,0
27150,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1471,0,0,0,0,0,0,0,0.00,0,0
27155,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1471,46,6,0,18,24,5,13,14.35,0,24
27164,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1471,33,3,0,12,14,0,8,14.23,0,13
27166,22,Querétaro,16,San Juan del Río,24,Galindo (San José Galindo),1471,0,0,0,0,0,0,0,0.00,0,0
27179,22,Querétaro,16,San Juan del Río,33,La Llave,0435,207,60,22,81,196,11,98,7.78,38,184
27181,22,Querétaro,16,San Juan del Río,33,La Llave,0435,159,49,16,64,159,0,83,8.83,21,137
27183,22,Querétaro,16,San Juan del Río,33,La Llave,0435,231,70,24,99,231,0,106,8.95,32,193
27185,22,Querétaro,16,San Juan del Río,33,La Llave,0435,231,70,23,101,231,0,103,8.19,42,192
27186,22,Querétaro,16,San Juan del Río,33,La Llave,0435,75,23,9,32,69,6,33,8.59,14,61
27190,22,Querétaro,16,San Juan del Río,33,La Llave,0435,239,65,32,112,233,6,128,9.51,33,206
27191,22,Querétaro,16,San Juan del Río,33,La Llave,0435,0,0,0,0,0,0,0,0.00,0,0
27193,22,Querétaro,16,San Juan del Río,33,La Llave,0435,102,34,9,44,102,0,44,8.52,13,91
27197,22,Querétaro,16,San Juan del Río,33,La Llave,0435,197,54,20,86,197,0,71,9.25,27,170
27199,22,Querétaro,16,San Juan del Río,33,La Llave,0435,0,0,0,0,0,0,0,0.00,0,0
27201,22,Querétaro,16,San Juan del Río,33,La Llave,0435,274,86,47,129,239,32,76,10.99,15,269
27203,22,Querétaro,16,San Juan del Río,33,La Llave,0435,0,0,0,0,0,0,0,0.00,0,0
27209,22,Querétaro,16,San Juan del Río,33,La Llave,0435,19,4,4,8,19,0,8,7,4,19
27210,22,Querétaro,16,San Juan del Río,33,La Llave,0435,0,0,0,0,0,0,0,0.00,0,0
27225,22,Querétaro,16,San Juan del Río,33,La Llave,044A,76,23,9,26,76,0,30,9.54,9,64
27229,22,Querétaro,16,San Juan del Río,33,La Llave,044A,90,25,13,41,90,0,47,9.62,14,74
27232,22,Querétaro,16,San Juan del Río,33,La Llave,044A,0,0,0,0,0,0,0,0.00,0,0
27233,22,Querétaro,16,San Juan del Río,33,La Llave,044A,0,0,0,0,0,0,0,0.00,0,0
27234,22,Querétaro,16,San Juan del Río,33,La Llave,044A,0,0,0,0,0,0,0,0.00,0,0
27235,22,Querétaro,16,San Juan del Río,33,La Llave,044A,105,32,13,40,96,5,46,9.62,16,93
27239,22,Querétaro,16,San Juan del Río,33,La Llave,044A,118,35,13,49,115,3,50,8.85,12,99
27241,22,Querétaro,16,San Juan del Río,33,La Llave,044A,155,42,17,63,142,5,70,8.64,18,138
27243,22,Querétaro,16,San Juan del Río,33,La Llave,044A,94,29,10,39,80,0,33,8.55,6,59
27248,22,Querétaro,16,San Juan del Río,33,La Llave,044A,0,0,0,0,0,0,0,0.00,0,0
27252,22,Querétaro,16,San Juan del Río,33,La Llave,044A,0,0,0,0,0,0,0,0.00,0,0
27253,22,Querétaro,16,San Juan del Río,33,La Llave,044A,0,0,0,0,0,0,0,0.00,0,0
27254,22,Querétaro,16,San Juan del Río,33,La Llave,044A,0,0,0,0,0,0,0,0.00,0,0
27255,22,Querétaro,16,San Juan del Río,33,La Llave,044A,0,0,0,0,0,0,0,0.00,0,0
27258,22,Querétaro,16,San Juan del Río,33,La Llave,044A,0,0,0,0,0,0,0,0.00,0,0
27272,22,Querétaro,16,San Juan del Río,33,La Llave,1518,0,0,0,0,0,0,0,0.00,0,0
27284,22,Querétaro,16,San Juan del Río,33,La Llave,1518,0,0,0,0,0,0,0,0.00,0,0
27285,22,Querétaro,16,San Juan del Río,33,La Llave,1518,0,0,0,0,0,0,0,0.00,0,0
27286,22,Querétaro,16,San Juan del Río,33,La Llave,1518,0,0,0,0,0,0,0,0.00,0,0
27287,22,Querétaro,16,San Juan del Río,33,La Llave,1518,0,0,0,0,0,0,0,0.00,0,0
27288,22,Querétaro,16,San Juan del Río,33,La Llave,1518,0,0,0,0,0,0,0,0.00,0,0
27289,22,Querétaro,16,San Juan del Río,33,La Llave,1518,0,0,0,0,0,0,0,0.00,0,0
27290,22,Querétaro,16,San Juan del Río,33,La Llave,1518,0,0,0,0,0,0,0,0.00,0,0
27294,22,Querétaro,16,San Juan del Río,33,La Llave,1518,0,0,0,0,0,0,0,0.00,0,0
27296,22,Querétaro,16,San Juan del Río,33,La Llave,1518,0,0,0,0,0,0,0,0.00,0,0
27301,22,Querétaro,16,San Juan del Río,33,La Llave,1518,0,0,0,0,0,0,0,0.00,0,0
27321,22,Querétaro,16,San Juan del Río,39,El Organal,1503,0,0,0,0,0,0,0,0.00,0,0
27322,22,Querétaro,16,San Juan del Río,39,El Organal,1503,109,34,16,46,99,10,48,8.23,26,93
27337,22,Querétaro,16,San Juan del Río,39,El Organal,1537,106,34,10,47,106,0,63,7.84,25,58
27339,22,Querétaro,16,San Juan del Río,39,El Organal,1537,129,40,22,62,129,0,52,8.33,32,127
27343,22,Querétaro,16,San Juan del Río,39,El Organal,1537,79,20,13,35,79,0,43,6.89,21,56
27357,22,Querétaro,16,San Juan del Río,39,El Organal,1537,47,15,6,23,47,0,20,10.38,8,39
27361,22,Querétaro,16,San Juan del Río,39,El Organal,1537,0,0,0,0,0,0,0,0.00,0,0
27365,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0416,148,48,16,53,141,7,70,9.09,19,110
27366,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0416,92,27,8,38,92,0,43,7.82,25,75
27369,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0416,116,37,9,54,98,18,58,9.22,14,95
27373,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0416,14,7,0,4,14,0,8,9.29,3,9
27375,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0416,164,48,17,76,161,3,74,8.34,14,131
27383,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0416,55,16,8,22,55,0,25,8.47,9,48
27385,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0416,182,61,24,73,159,23,86,9.01,23,137
27392,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0416,126,39,12,57,118,8,59,8.71,11,114
27393,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0416,70,20,10,28,70,0,23,7.98,8,51
27401,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0416,0,0,0,0,0,0,0,0.00,0,0
27406,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0420,0,0,0,0,0,0,0,0.00,0,0
27408,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0420,149,46,17,65,149,0,65,8.93,23,116
27410,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0420,102,26,11,44,102,0,48,9.13,18,90
27414,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0420,217,71,18,83,217,0,100,8.73,34,153
27417,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0420,112,33,13,46,104,8,51,8.9,13,86
27428,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0420,0,0,0,0,0,0,0,0.00,0,0
27434,22,Querétaro,16,San Juan del Río,43,Paso de Mata,0859,0,0,0,0,0,0,0,0.00,0,0
27444,22,Querétaro,16,San Juan del Río,48,Puerta de Palmillas,1645,15,4,0,7,15,0,9,7.69,3,14
27455,22,Querétaro,16,San Juan del Río,48,Puerta de Palmillas,1645,74,24,12,33,74,0,27,8.34,16,70
27460,22,Querétaro,16,San Juan del Río,48,Puerta de Palmillas,1645,134,38,16,60,131,3,65,7.99,30,121
27481,22,Querétaro,16,San Juan del Río,48,Puerta de Palmillas,1645,37,9,4,17,37,0,23,8.87,9,34
27485,22,Querétaro,16,San Juan del Río,49,El Rosario,1575,160,57,21,75,153,7,56,6.33,33,134
27486,22,Querétaro,16,San Juan del Río,49,El Rosario,1575,122,37,13,54,122,0,51,7.86,19,100
27487,22,Querétaro,16,San Juan del Río,49,El Rosario,1575,123,39,16,61,123,0,58,6.84,32,107
27488,22,Querétaro,16,San Juan del Río,49,El Rosario,1575,148,43,22,54,148,0,53,6.95,36,117
27496,22,Querétaro,16,San Juan del Río,49,El Rosario,1575,18,7,3,6,18,0,5,8.5,3,18
27524,22,Querétaro,16,San Juan del Río,49,El Rosario,1575,0,0,0,0,0,0,0,0.00,0,0
27527,22,Querétaro,16,San Juan del Río,49,El Rosario,1575,0,0,0,0,0,0,0,0.00,0,0
27534,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1039,96,30,8,32,96,0,41,6.75,17,75
27538,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1039,158,47,15,72,152,6,89,7.22,33,141
27540,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1039,147,50,16,58,142,5,70,7.05,24,135
27542,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1039,89,26,12,43,89,0,43,7.54,17,87
27546,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1039,0,0,0,0,0,0,0,0.00,0,0
27547,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1039,88,28,6,47,88,0,53,7.03,18,77
27549,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1039,214,65,35,87,214,0,106,7.2,33,192
27553,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1039,0,0,0,0,0,0,0,0.00,0,0
27554,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1039,0,0,0,0,0,0,0,0.00,0,0
27563,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1039,85,27,7,34,85,0,33,8.1,18,69
27568,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1043,165,56,18,68,165,0,65,7.65,32,143
27570,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1043,77,23,8,34,77,0,43,8.09,12,62
27575,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1043,74,22,8,36,74,0,36,6.66,14,46
27585,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1043,24,6,0,10,24,0,14,8.22,3,20
27588,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1043,90,29,13,43,90,0,53,7.33,17,84
27592,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1043,197,56,31,95,191,6,112,7.84,43,164
27593,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1043,198,59,20,79,195,3,110,6.99,20,176
27598,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1043,79,23,6,36,74,5,45,7.13,15,65
27600,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1043,0,0,0,0,0,0,0,0.00,0,0
27601,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1043,0,0,0,0,0,0,0,0.00,0,0
27602,22,Querétaro,16,San Juan del Río,66,Santa Rosa Xajay,1043,0,0,0,0,0,0,0,0.00,0,0
27608,22,Querétaro,16,San Juan del Río,70,La Valla,0153,164,43,15,73,164,0,77,8.19,27,155
27616,22,Querétaro,16,San Juan del Río,70,La Valla,0153,143,43,18,56,143,0,62,8.6,26,118
27621,22,Querétaro,16,San Juan del Río,70,La Valla,0153,163,49,24,80,156,7,71,8.42,30,141
27622,22,Querétaro,16,San Juan del Río,70,La Valla,0153,255,70,16,109,252,3,120,8.23,45,219
27623,22,Querétaro,16,San Juan del Río,70,La Valla,0153,120,41,10,55,112,8,59,8.91,16,110
27626,22,Querétaro,16,San Juan del Río,70,La Valla,0153,55,19,7,20,55,0,27,8.51,11,53
27627,22,Querétaro,16,San Juan del Río,70,La Valla,0153,82,28,9,38,82,0,54,8.2,15,82
27635,22,Querétaro,16,San Juan del Río,70,La Valla,0153,101,28,13,41,101,0,43,8.05,18,83
27646,22,Querétaro,16,San Juan del Río,70,La Valla,0153,0,0,0,0,0,0,0,0.00,0,0
27659,22,Querétaro,16,San Juan del Río,70,La Valla,0401,110,31,13,50,110,0,44,7.55,24,92
27663,22,Querétaro,16,San Juan del Río,70,La Valla,0401,81,30,17,29,81,0,30,9.46,14,58
27670,22,Querétaro,16,San Juan del Río,70,La Valla,0401,20,4,3,8,20,0,7,9.42,3,16
27671,22,Querétaro,16,San Juan del Río,70,La Valla,0401,0,0,0,0,0,0,0,0.00,0,0
27682,22,Querétaro,16,San Juan del Río,70,La Valla,0401,50,18,9,21,50,0,20,9.47,9,43
27688,22,Querétaro,16,San Juan del Río,70,La Valla,0401,0,0,0,0,0,0,0,0.00,0,0
27695,22,Querétaro,16,San Juan del Río,70,La Valla,083A,43,15,8,19,43,0,14,8.63,7,37
27701,22,Querétaro,16,San Juan del Río,70,La Valla,0844,33,11,6,14,33,0,12,8.96,6,28
27712,22,Querétaro,16,San Juan del Río,70,La Valla,1058,15,5,0,4,15,0,7,7.78,3,15
27714,22,Querétaro,16,San Juan del Río,70,La Valla,1058,30,8,3,16,30,0,13,6.95,7,25
27717,22,Querétaro,16,San Juan del Río,72,Visthá,1077,256,75,41,101,247,9,116,7.91,38,182
27718,22,Querétaro,16,San Juan del Río,72,Visthá,1077,132,38,14,51,132,0,67,8.04,18,99
27726,22,Querétaro,16,San Juan del Río,72,Visthá,1077,389,125,51,157,380,9,212,7.63,49,329
27727,22,Querétaro,16,San Juan del Río,72,Visthá,1077,160,52,20,70,130,30,87,7.89,24,123
27730,22,Querétaro,16,San Juan del Río,72,Visthá,1077,67,22,11,28,67,0,28,7.15,13,54
27733,22,Querétaro,16,San Juan del Río,72,Visthá,1077,38,8,6,19,38,0,24,7.48,6,31
27734,22,Querétaro,16,San Juan del Río,72,Visthá,1077,234,72,35,102,225,9,100,7.98,36,194
27736,22,Querétaro,16,San Juan del Río,72,Visthá,1077,251,77,35,110,247,4,135,7.68,29,201
27737,22,Querétaro,16,San Juan del Río,72,Visthá,1077,0,0,0,0,0,0,0,0.00,0,0
27742,22,Querétaro,16,San Juan del Río,72,Visthá,1077,73,31,8,29,73,0,35,8.39,9,56
27745,22,Querétaro,16,San Juan del Río,72,Visthá,1077,13,4,0,7,13,0,6,9.75,3,12
27751,22,Querétaro,16,San Juan del Río,72,Visthá,1077,70,22,10,31,70,0,31,8.92,9,55
27753,22,Querétaro,16,San Juan del Río,72,Visthá,1077,18,6,3,10,18,0,8,8.33,4,16
27759,22,Querétaro,16,San Juan del Río,93,Loma Linda,1541,99,39,14,42,99,0,45,10.03,12,64
27772,22,Querétaro,16,San Juan del Río,93,Loma Linda,1541,0,0,0,0,0,0,0,0.00,0,0
27778,22,Querétaro,16,San Juan del Río,93,Loma Linda,1541,0,0,0,0,0,0,0,0.00,0,0
27779,22,Querétaro,16,San Juan del Río,93,Loma Linda,1541,0,0,0,0,0,0,0,0.00,0,0
27782,22,Querétaro,16,San Juan del Río,93,Loma Linda,1541,0,0,0,0,0,0,0,0.00,0,0
27783,22,Querétaro,16,San Juan del Río,93,Loma Linda,1541,0,0,0,0,0,0,0,0.00,0,0
27784,22,Querétaro,16,San Juan del Río,93,Loma Linda,1541,0,0,0,0,0,0,0,0.00,0,0
27789,22,Querétaro,16,San Juan del Río,93,Loma Linda,1556,0,0,0,0,0,0,0,0.00,0,0
27796,22,Querétaro,16,San Juan del Río,93,Loma Linda,1556,19,4,0,8,19,0,11,8.5,4,13
27819,22,Querétaro,16,San Juan del Río,93,Loma Linda,1556,92,27,13,31,86,6,46,8.93,8,66
27828,22,Querétaro,16,San Juan del Río,93,Loma Linda,1556,0,0,0,0,0,0,0,0.00,0,0
27829,22,Querétaro,16,San Juan del Río,93,Loma Linda,1556,0,0,0,0,0,0,0,0.00,0,0
27831,22,Querétaro,16,San Juan del Río,93,Loma Linda,1556,0,0,0,0,0,0,0,0.00,0,0
27837,22,Querétaro,16,San Juan del Río,93,Loma Linda,1560,187,60,26,92,178,9,99,11.69,17,142
27847,22,Querétaro,16,San Juan del Río,93,Loma Linda,1560,56,20,10,26,56,0,25,9.88,7,37
27854,22,Querétaro,16,San Juan del Río,93,Loma Linda,1560,0,0,0,0,0,0,0,0.00,0,0
27855,22,Querétaro,16,San Juan del Río,93,Loma Linda,1560,0,0,0,0,0,0,0,0.00,0,0
27864,22,Querétaro,16,San Juan del Río,93,Loma Linda,1560,0,0,0,0,0,0,0,0.00,0,0
27866,22,Querétaro,16,San Juan del Río,93,Loma Linda,1560,0,0,0,0,0,0,0,0.00,0,0
27868,22,Querétaro,16,San Juan del Río,93,Loma Linda,1560,0,0,0,0,0,0,0,0.00,0,0
27870,22,Querétaro,16,San Juan del Río,93,Loma Linda,1560,0,0,0,0,0,0,0,0.00,0,0
27891,22,Querétaro,16,San Juan del Río,94,La Estancia,0331,41,11,4,17,37,4,22,9.03,5,37
27896,22,Querétaro,16,San Juan del Río,94,La Estancia,0331,71,20,7,30,71,0,30,8.94,10,56
27904,22,Querétaro,16,San Juan del Río,94,La Estancia,0331,70,26,3,27,64,6,27,8.62,4,55
27909,22,Querétaro,16,San Juan del Río,94,La Estancia,0331,122,35,18,48,114,7,42,9.47,12,105
27918,22,Querétaro,16,San Juan del Río,94,La Estancia,0331,0,0,0,0,0,0,0,0.00,0,0
27919,22,Querétaro,16,San Juan del Río,94,La Estancia,0331,0,0,0,0,0,0,0,0.00,0,0
27924,22,Querétaro,16,San Juan del Río,94,La Estancia,0346,19,8,0,12,19,0,13,8.94,5,17
27927,22,Querétaro,16,San Juan del Río,94,La Estancia,0346,57,17,8,24,54,3,31,8.46,8,51
27933,22,Querétaro,16,San Juan del Río,94,La Estancia,0346,43,13,3,22,39,4,20,9.38,7,38
27945,22,Querétaro,16,San Juan del Río,94,La Estancia,0346,0,0,0,0,0,0,0,0.00,0,0
27946,22,Querétaro,16,San Juan del Río,94,La Estancia,0346,65,20,14,22,65,0,25,9.62,6,60
27964,22,Querétaro,16,San Juan del Río,94,La Estancia,0346,42,11,7,18,42,0,16,8.36,6,36
27969,22,Querétaro,16,San Juan del Río,94,La Estancia,0346,0,0,0,0,0,0,0,0.00,0,0
27972,22,Querétaro,16,San Juan del Río,94,La Estancia,0346,0,0,0,0,0,0,0,0.00,0,0
27976,22,Querétaro,16,San Juan del Río,94,La Estancia,0350,93,27,10,37,80,13,50,8.41,13,81
27978,22,Querétaro,16,San Juan del Río,94,La Estancia,0350,0,0,0,0,0,0,0,0.00,0,0
27981,22,Querétaro,16,San Juan del Río,94,La Estancia,0350,97,31,9,41,93,4,44,8.29,17,80
27986,22,Querétaro,16,San Juan del Río,94,La Estancia,0350,0,0,0,0,0,0,0,0.00,0,0
27990,22,Querétaro,16,San Juan del Río,94,La Estancia,0350,106,29,11,43,101,5,50,8.84,7,77
27994,22,Querétaro,16,San Juan del Río,94,La Estancia,0350,0,0,0,0,0,0,0,0.00,0,0
27995,22,Querétaro,16,San Juan del Río,94,La Estancia,0350,76,20,10,33,66,10,32,8.38,12,65
27998,22,Querétaro,16,San Juan del Río,94,La Estancia,0350,62,17,12,28,51,11,30,9.32,6,52
28000,22,Querétaro,16,San Juan del Río,94,La Estancia,0350,62,15,10,31,56,6,36,10.12,5,53
28006,22,Querétaro,16,San Juan del Río,94,La Estancia,0350,0,0,0,0,0,0,0,0.00,0,0
28007,22,Querétaro,16,San Juan del Río,94,La Estancia,0350,0,0,0,0,0,0,0,0.00,0,0
28016,22,Querétaro,16,San Juan del Río,94,La Estancia,0350,0,0,0,0,0,0,0,0.00,0,0
28030,22,Querétaro,16,San Juan del Río,94,La Estancia,0897,0,0,0,0,0,0,0,0.00,0,0
28039,22,Querétaro,16,San Juan del Río,94,La Estancia,0897,0,0,0,0,0,0,0,0.00,0,0
28058,22,Querétaro,16,San Juan del Río,94,La Estancia,1062,47,12,9,21,47,0,20,9.8,4,43
28067,22,Querétaro,16,San Juan del Río,94,La Estancia,1062,15,6,0,8,15,0,5,8.73,4,15
28073,22,Querétaro,16,San Juan del Río,94,La Estancia,1062,0,0,0,0,0,0,0,0.00,0,0
28075,22,Querétaro,16,San Juan del Río,94,La Estancia,1062,0,0,0,0,0,0,0,0.00,0,0
28082,22,Querétaro,16,San Juan del Río,94,La Estancia,1522,0,0,0,0,0,0,0,0.00,0,0
28084,22,Querétaro,16,San Juan del Río,94,La Estancia,1522,0,0,0,0,0,0,0,0.00,0,0
28085,22,Querétaro,16,San Juan del Río,94,La Estancia,1522,0,0,0,0,0,0,0,0.00,0,0
28087,22,Querétaro,16,San Juan del Río,94,La Estancia,1522,0,0,0,0,0,0,0,0.00,0,0
28092,22,Querétaro,16,San Juan del Río,94,La Estancia,1522,0,0,0,0,0,0,0,0.00,0,0
28097,22,Querétaro,16,San Juan del Río,94,La Estancia,1522,0,0,0,0,0,0,0,0.00,0,0
28098,22,Querétaro,16,San Juan del Río,94,La Estancia,1522,0,0,0,0,0,0,0,0.00,0,0
28100,22,Querétaro,16,San Juan del Río,94,La Estancia,1522,0,0,0,0,0,0,0,0.00,0,0
28101,22,Querétaro,16,San Juan del Río,94,La Estancia,1522,0,0,0,0,0,0,0,0.00,0,0
28104,22,Querétaro,16,San Juan del Río,94,La Estancia,1522,0,0,0,0,0,0,0,0.00,0,0
28106,22,Querétaro,16,San Juan del Río,94,La Estancia,1522,0,0,0,0,0,0,0,0.00,0,0
28107,22,Querétaro,16,San Juan del Río,94,La Estancia,1522,0,0,0,0,0,0,0,0.00,0,0
28116,22,Querétaro,16,San Juan del Río,362,Villas Fundadores [Fraccionamiento],1626,95,37,17,31,85,10,42,9.82,10,65
28126,22,Querétaro,16,San Juan del Río,362,Villas Fundadores [Fraccionamiento],1626,99,34,12,36,91,8,49,9.04,21,82
28128,22,Querétaro,16,San Juan del Río,362,Villas Fundadores [Fraccionamiento],1626,60,23,6,19,57,3,28,9.82,12,51
28129,22,Querétaro,16,San Juan del Río,362,Villas Fundadores [Fraccionamiento],1626,99,29,9,46,87,12,54,9.1,20,89
28145,22,Querétaro,16,San Juan del Río,362,Villas Fundadores [Fraccionamiento],1626,0,0,0,0,0,0,0,0.00,0,0
28148,22,Querétaro,16,San Juan del Río,362,Villas Fundadores [Fraccionamiento],1630,12,5,0,7,12,0,4,9.36,3,12
28152,22,Querétaro,16,San Juan del Río,362,Villas Fundadores [Fraccionamiento],1630,228,75,25,100,221,7,119,9.97,20,189
28153,22,Querétaro,16,San Juan del Río,362,Villas Fundadores [Fraccionamiento],1630,145,50,11,54,139,6,78,9.73,16,128
28164,22,Querétaro,16,San Juan del Río,362,Villas Fundadores [Fraccionamiento],1630,71,23,11,30,71,0,36,9.82,10,51
28167,22,Querétaro,16,San Juan del Río,362,Villas Fundadores [Fraccionamiento],1630,69,27,13,30,69,0,32,10.5,8,60
28171,22,Querétaro,16,San Juan del Río,362,Villas Fundadores [Fraccionamiento],1630,20,4,3,6,17,3,14,10.8,4,6
28176,22,Querétaro,17,Tequisquiapan,1,Tequisquiapan,0080,81,17,11,38,76,5,47,11.21,8,54
